date_in,date_out,app_date,hours_in_custody,age_group,gender,citizenship,border,sector,field_office,source
1/23/2017 15:00,1/25/2017 8:34,NA,41.55,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:00,1/25/2017 13:33,NA,46.53333333,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:05,1/24/2017 12:57,NA,21.85,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:10,1/25/2017 9:52,NA,42.68333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:10,1/24/2017 10:44,NA,19.55,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:10,1/24/2017 11:38,NA,20.43333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:10,1/25/2017 13:33,NA,46.36666667,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:10,1/25/2017 8:34,NA,41.38333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:17,1/25/2017 8:34,NA,41.26666667,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:17,1/24/2017 10:44,NA,19.43333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 15:45,1/25/2017 11:53,NA,44.11666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:17,1/26/2017 14:01,NA,69.71666667,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:17,1/26/2017 14:31,NA,70.21666667,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:20,1/24/2017 11:05,NA,18.73333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:20,1/24/2017 11:05,NA,18.73333333,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:30,1/25/2017 13:33,NA,45.03333333,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:30,1/25/2017 15:30,NA,46.98333333,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:40,1/27/2017 5:37,NA,83.33333333,15-18 years,Male,INDIA,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:50,1/25/2017 10:58,NA,42.11666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:50,1/25/2017 10:58,NA,42.11666667,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:50,1/26/2017 15:22,NA,70.51666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:50,1/26/2017 15:22,NA,70.51666667,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:55,1/24/2017 15:08,NA,22.2,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 16:55,1/24/2017 14:37,NA,21.68333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 11:09,NA,18.13333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:55,NA,39.9,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 9:41,NA,40.66666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 11:03,NA,42.03333333,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 16:20,NA,23.31666667,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,12-14 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 15:50,NA,22.81666667,12-14 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 19:54,NA,26.88333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 11:55,NA,42.9,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 11:49,NA,42.8,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 11:02,NA,42.01666667,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 10:57,NA,41.93333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 15:50,NA,22.81666667,12-14 years,Male,NICARAGUA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 10:56,NA,41.91666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 19:54,NA,26.88333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 19:54,NA,26.88333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 19:54,NA,26.88333333,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 11:52,NA,42.85,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 19:54,NA,26.88333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:55,NA,39.9,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 13:37,NA,44.6,1-2 years,Male,NICARAGUA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 18:19,NA,49.3,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 11:49,NA,42.8,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 18:49,NA,25.8,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 16:20,NA,23.31666667,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 9:52,NA,40.85,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 9:52,NA,40.85,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 10:59,NA,41.96666667,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 10:59,NA,41.96666667,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:55,NA,39.9,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 15:30,NA,46.48333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 18:49,NA,25.8,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 15:30,NA,46.48333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 9:52,NA,40.85,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 16:20,NA,23.31666667,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 10:59,NA,41.96666667,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 9:41,NA,40.66666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 10:57,NA,41.93333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 18:49,NA,25.8,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 8:34,NA,39.55,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/25/2017 9:52,NA,40.85,Under 1 year,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 19:54,NA,26.88333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:00,1/24/2017 19:54,NA,26.88333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:20,1/25/2017 5:01,NA,35.66666667,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:22,1/26/2017 14:33,NA,69.18333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:22,1/24/2017 13:59,NA,20.61666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:22,1/26/2017 14:33,NA,69.18333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:22,1/26/2017 14:01,NA,68.65,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:22,1/26/2017 14:31,NA,69.15,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:27,1/26/2017 14:31,NA,69.06666667,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:27,1/25/2017 8:55,NA,39.45,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:27,1/24/2017 19:54,NA,26.43333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:27,1/25/2017 11:55,NA,42.45,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:27,1/25/2017 8:55,NA,39.45,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:27,1/25/2017 9:07,NA,39.65,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:27,1/25/2017 9:07,NA,39.65,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:50,1/24/2017 23:17,NA,28.71666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:55,1/27/2017 10:37,NA,88.68333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 17:55,1/26/2017 13:28,NA,67.53333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:20,1/24/2017 15:48,NA,21.45,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:27,1/24/2017 17:40,NA,23.21666667,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:29,1/26/2017 14:31,NA,68.01666667,15-18 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:29,1/25/2017 10:58,NA,40.46666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:30,1/24/2017 17:40,NA,23.16666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:45,1/24/2017 15:48,NA,21.03333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:45,1/25/2017 15:30,NA,44.73333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:45,1/24/2017 16:20,NA,21.56666667,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:45,1/25/2017 13:37,NA,42.85,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:45,1/25/2017 13:33,NA,42.78333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:46,1/24/2017 19:30,NA,24.71666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:46,1/25/2017 6:00,NA,35.21666667,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 18:46,1/25/2017 6:00,NA,35.21666667,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 19:40,1/24/2017 8:58,NA,13.28333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 19:40,1/24/2017 8:58,NA,13.28333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 19:50,1/25/2017 18:19,NA,46.46666667,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 19:50,1/25/2017 13:37,NA,41.76666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 19:55,1/26/2017 1:12,NA,53.26666667,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 19:55,1/25/2017 9:52,NA,37.93333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 19:55,1/26/2017 1:12,NA,53.26666667,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:00,1/24/2017 15:50,NA,19.81666667,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:00,1/25/2017 10:57,NA,38.93333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 9:07,NA,36.85,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 11:03,NA,38.78333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 11:03,NA,38.78333333,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 13:33,NA,41.28333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/26/2017 15:22,NA,67.1,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 15:30,NA,43.23333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 15:30,NA,43.23333333,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 13:33,NA,41.28333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 15:30,NA,43.23333333,Under 1 year,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 13:33,NA,41.28333333,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 10:59,NA,38.71666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 9:41,NA,37.41666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 8:34,NA,36.3,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 15:30,NA,43.23333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/24/2017 15:50,NA,19.56666667,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 11:03,NA,38.8,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:15,1/25/2017 11:03,NA,38.78333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 20:20,1/24/2017 10:43,NA,14.36666667,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:00,1/24/2017 16:19,NA,19.3,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:00,1/24/2017 16:19,NA,19.3,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:00,1/25/2017 13:37,NA,40.6,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:00,1/25/2017 11:02,NA,38.01666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:07,1/24/2017 13:54,NA,16.76666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:07,1/26/2017 14:31,NA,65.38333333,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:10,1/24/2017 18:49,NA,21.63333333,1-2 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:10,1/25/2017 15:30,NA,42.31666667,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:17,1/24/2017 19:30,NA,22.2,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:17,1/24/2017 19:30,NA,22.2,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:20,1/24/2017 10:27,NA,13.1,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:22,1/26/2017 14:33,NA,65.16666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:22,1/26/2017 14:33,NA,65.16666667,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:40,1/26/2017 15:22,NA,65.68333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:40,1/26/2017 15:22,NA,65.68333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:40,1/25/2017 9:07,NA,35.43333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:40,1/25/2017 13:37,NA,39.95,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:40,1/25/2017 13:37,NA,39.93333333,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:40,1/25/2017 13:37,NA,39.93333333,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:40,1/25/2017 9:07,NA,35.43333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:42,1/24/2017 19:30,NA,21.78333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:45,1/25/2017 13:37,NA,39.85,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:45,1/25/2017 13:37,NA,39.85,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:45,1/25/2017 13:33,NA,39.78333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:45,1/25/2017 8:55,NA,35.15,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:45,1/25/2017 8:55,NA,35.15,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:45,1/25/2017 15:30,NA,41.73333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 21:55,1/24/2017 13:36,NA,15.66666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 22:00,1/24/2017 14:00,NA,15.98333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 22:15,1/24/2017 7:20,NA,9.066666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/23/2017 22:20,1/26/2017 9:00,NA,58.65,Under 1 year,Female,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/23/2017 22:25,1/25/2017 8:54,NA,34.48333333,12-14 years,Male,ECUADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 22:30,1/25/2017 13:33,NA,39.03333333,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 22:30,1/25/2017 10:59,NA,36.46666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 22:30,1/25/2017 8:34,NA,34.05,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:05,1/24/2017 9:50,NA,10.73333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:05,1/24/2017 9:50,NA,10.73333333,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:11,1/24/2017 9:50,NA,10.63333333,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:11,1/24/2017 15:19,NA,16.11666667,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:11,1/24/2017 9:50,NA,10.63333333,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 13:33,NA,38.03333333,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/26/2017 1:12,NA,49.68333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 15:30,NA,39.98333333,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 15:30,NA,39.98333333,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 18:19,NA,42.8,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 8:34,NA,33.05,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 18:19,NA,42.8,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/26/2017 18:05,NA,66.56666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/26/2017 1:12,NA,49.68333333,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 9:52,NA,34.35,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:30,1/25/2017 13:33,NA,38.03333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:45,1/25/2017 18:19,NA,42.55,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:50,1/24/2017 17:36,NA,17.75,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:50,1/24/2017 17:40,NA,17.81666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/23/2017 23:50,1/24/2017 7:44,NA,7.883333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:10,1/26/2017 13:23,NA,61.2,1-2 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:10,1/25/2017 0:09,NA,23.96666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 10:59,NA,34.46666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 18:19,NA,41.8,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 11:03,NA,34.53333333,12-14 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 10:59,NA,34.46666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 9:52,NA,33.35,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:30,1/25/2017 13:33,NA,37.03333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:45,1/24/2017 16:20,NA,15.56666667,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:45,1/25/2017 9:41,NA,32.91666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:45,1/25/2017 15:30,NA,38.73333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 0:45,1/25/2017 9:52,NA,33.1,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
