age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
30,15,5,0,2,2,-100,1,1,4,1,0,-100,1,-100,1,1,-100,-100,1,-100,-100,-100,2
72,13,2,3,3,2,-100,1,1,7,1,8,-100,2,-100,4,2,2,2,1,9,0,2,2
32,13,5,2,8,2,-100,1,1,2,1,8,-100,1,-100,1,0,-97,-97,1,-98,-97,-100,2
33,12,1,2,3,1,3,1,1,7,1,7,-100,1,-100,1,2,4,2,1,10,1,-100,2
66,10,1,3,3,2,3,2,2,-98,1,5,-100,2,-100,8,1,-100,-100,-100,-100,-100,-100,2
81,12,2,3,-100,1,3,1,1,6,1,8,-100,-100,1,-100,-100,6,2,1,9,0,-100,3
72,13,2,2,-100,2,3,1,1,7,1,7,2,-100,1,-100,-100,5,2,1,9,3,3,3
45,12,1,3,3,1,-100,1,1,7,11,8,2,1,1,2,7,3,2,1,9,3,-100,1
42,14,1,3,-100,2,-98,3,15,4,11,8,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
34,12,1,5,-100,2,3,1,1,5,1,3,1,-100,3,-100,-100,-100,-100,2,-100,-100,-100,3
57,14,3,6,4,1,-100,1,1,3,1,2,-100,1,4,4,15,3,2,1,8,0,-100,1
68,14,3,1,2,2,-100,1,1,3,1,7,2,1,1,7,-100,-100,-100,-100,-100,-100,-100,1
30,16,5,0,2,2,-100,1,1,7,1,8,-100,2,1,5,8,2,2,1,9,3,3,1
53,16,1,2,-100,2,3,1,1,4,1,7,2,-100,1,-100,-100,6,2,2,9,4,-100,3
-99,16,1,0,-100,2,-100,-100,-99,5,1,5,-100,2,1,2,0,-100,-100,-100,-100,-100,-100,1
-99,-99,5,0,8,1,-100,1,1,6,1,8,2,2,1,1,2,6,2,1,-97,0,-100,1
69,12,1,3,-100,2,3,2,2,1,1,7,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
19,13,5,0,8,1,-100,1,1,4,1,6,2,1,3,4,0,8,2,1,9,0,-100,1
83,16,1,2,2,1,-100,1,1,4,1,3,1,1,4,9,0,-100,-100,-100,-100,-100,-100,1
81,13,1,1,-100,1,3,1,1,6,1,8,2,-100,1,-100,-100,5,2,1,-98,0,-100,3
74,16,2,2,-100,2,3,1,1,4,1,3,2,-100,2,-100,-100,-100,-100,2,-100,-100,-100,3
-99,17,1,0,-100,2,1,1,1,4,1,-97,1,-100,4,-100,-100,8,2,2,9,0,-100,3
62,14,1,2,2,2,-100,1,1,4,1,3,2,1,4,4,1,-100,-100,-100,-100,-100,-100,1
41,16,1,0,0,1,-100,1,1,2,5,4,-100,1,-100,1,3,4,2,2,7,1,1,2
19,13,5,0,2,1,-100,1,1,5,-99,2,-100,1,4,4,7,-100,-100,-100,-100,-100,-100,1
31,20,5,0,2,2,-100,1,1,2,4,1,1,1,4,2,3,3,2,1,9,3,1,1
20,13,5,0,2,1,3,1,1,3,4,0,-100,1,-100,3,63,-100,-100,-100,-100,-100,-100,2
22,16,5,0,-100,1,3,2,2,4,11,5,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
21,15,5,0,-100,2,2,1,1,2,4,0,1,-100,4,-100,-100,-100,-100,1,-100,-100,1,3
22,16,1,0,8,2,-100,1,1,2,1,3,1,1,4,3,3,6,2,2,8,4,-100,1
29,18,1,0,2,1,1,1,1,1,4,0,-100,1,-100,1,5,6,2,1,8,10,-100,2
20,15,5,0,-100,2,3,1,1,2,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
66,13,1,1,-100,1,3,1,1,6,9,7,2,-100,1,-100,-100,4,2,1,-98,0,1,3
53,10,3,2,3,1,-100,-100,-98,1,4,2,-100,1,-100,15,8,-100,-100,2,-100,-100,-100,2
30,12,1,0,1,1,-100,1,1,3,4,0,1,1,4,12,0,-100,-100,-100,-100,-100,-100,1
52,13,3,3,-100,2,3,1,1,7,1,0,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
33,12,5,1,-100,2,3,1,1,4,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
42,20,1,0,-100,2,3,1,1,4,4,0,2,-100,4,-100,-100,2,2,2,9,10,-100,3
80,8,2,2,5,1,-100,1,1,6,1,5,1,1,1,9,-100,-100,-100,3,-100,-100,-100,1
54,12,-97,2,2,2,-100,1,1,2,1,2,1,1,4,2,1,-100,-100,3,-100,-100,-100,1
56,15,1,2,2,2,-100,1,1,6,1,6,-100,2,-100,3,8,2,2,1,8,0,2,2
38,14,1,4,-100,1,3,1,1,7,1,8,-100,-100,1,-100,-100,5,2,1,9,0,3,3
60,16,1,0,-100,1,3,1,1,3,1,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
75,16,3,1,-100,1,3,1,1,2,6,0,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
41,18,1,2,8,1,-100,1,1,7,1,8,-100,2,1,0,20,1,2,2,8,0,3,1
62,16,1,2,8,2,-100,1,1,6,1,7,-100,1,1,2,1,1,2,2,9,1,-100,1
29,16,1,1,3,2,-100,1,1,6,1,7,-100,2,-100,1,10,1,2,1,10,2,-100,2
82,14,1,4,8,2,-100,1,1,6,1,7,-100,2,1,4,4,-100,-100,-100,-100,-100,3,1
76,15,1,2,-100,2,3,1,1,4,2,3,2,-100,2,-100,-100,-100,-100,-100,-100,-100,-100,3
29,10,3,1,8,1,-100,-100,-99,4,4,4,-100,1,-100,0,0,-100,-100,3,-100,-100,3,2
28,12,5,0,3,1,-100,1,1,7,1,6,-100,1,1,1,4,6,2,1,10,0,-100,1
30,12,5,3,8,2,-100,1,1,4,1,0,-100,1,4,2,10,2,2,2,10,5,2,1
75,12,1,1,-100,1,3,1,1,-98,1,8,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
64,16,5,0,-100,1,3,1,1,6,1,7,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
81,16,1,2,8,1,-100,1,1,6,1,7,2,2,1,2,7,-100,-100,-100,-100,-100,2,1
63,16,5,0,2,2,-100,1,1,3,1,1,-100,1,-100,2,-99,-100,-100,-100,-100,-100,-100,2
39,18,1,4,3,1,-100,1,1,4,1,0,-100,1,-100,3,0,6,2,1,7,0,-100,2
39,14,5,4,-100,2,3,2,2,3,4,3,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
-99,14,1,1,8,1,3,2,2,5,1,7,-100,1,-100,2,-98,-98,2,1,10,0,1,2
19,12,5,0,-100,1,3,1,1,6,11,4,2,-100,1,-100,-100,7,2,2,8,10,2,3
69,12,1,0,3,1,-100,2,2,4,1,7,1,1,1,24,1,-100,-100,2,-100,-100,2,1
73,12,2,3,-100,2,-97,2,2,4,1,5,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,1,3
20,12,5,0,8,1,-100,1,1,4,4,1,-100,2,1,2,1,2,2,2,6,0,-100,1
45,12,3,3,-100,2,3,1,1,5,1,1,1,-100,4,-100,-100,1,2,1,6,30,-97,3
38,9,1,3,3,2,-100,1,1,4,1,1,-100,1,-100,5,0,-100,-100,3,-100,-100,-100,2
78,12,1,2,-100,2,-98,1,1,4,1,7,2,-100,1,-100,-100,-100,-100,1,-100,-100,-100,3
-99,18,1,2,-100,2,-97,-100,-99,7,-97,8,-100,-100,1,-100,-100,-97,2,2,-97,-97,-100,3
29,-99,1,0,-100,1,3,1,1,7,1,7,2,-100,1,-100,-100,5,2,1,-98,0,-100,3
62,14,3,2,3,2,3,1,1,4,1,7,-100,1,-100,3,25,3,2,2,8,0,-100,2
44,16,1,2,2,2,-100,1,1,7,1,7,-100,1,1,1,5,3,2,2,9,5,2,1
67,17,1,3,3,2,-100,1,1,4,1,7,-100,1,-100,3,7,-100,-100,-100,-100,-100,-100,2
58,17,1,2,-100,2,3,1,1,4,4,2,2,-100,1,-100,-100,2,1,2,6,15,-100,3
70,12,2,3,-100,1,-100,2,2,4,1,5,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
51,12,1,2,2,2,3,1,1,7,1,7,-100,1,-100,0,20,2,2,2,-98,14,-100,2
61,18,1,3,2,2,3,1,1,3,2,3,-100,1,-100,2,10,-100,-100,-100,-100,-100,-100,2
40,16,1,2,-100,1,3,1,1,5,1,3,2,-100,-99,-100,-100,2,2,1,9,0,2,3
19,13,5,0,2,2,-100,1,1,6,1,7,2,1,-99,1,1,5,2,1,-99,-99,3,1
38,16,5,3,4,2,-100,1,1,4,11,2,1,-97,3,1,1,1,2,3,8,0,-100,1
71,12,1,2,2,1,-100,1,1,4,2,6,-100,1,-100,4,1,-97,2,1,-98,0,-100,2
38,17,1,1,8,1,-100,1,1,6,1,6,-100,1,1,0,25,1,2,2,9,5,-100,1
55,10,5,0,0,1,-100,1,1,7,4,0,2,1,1,4,0,-100,-100,-100,-100,-100,1,1
44,14,1,3,2,2,-100,1,1,7,1,7,-100,1,-100,1,1,2,2,1,9,0,-100,2
41,11,1,5,8,1,3,1,1,6,1,7,-100,1,-100,1,1,1,2,1,8,3,-100,2
23,12,5,0,0,1,3,2,2,3,4,2,-100,1,-100,9,2,1,2,1,9,4,-100,2
25,12,1,1,8,1,-100,1,1,4,4,0,-100,1,-100,3,0,4,2,1,7,0,-100,2
47,12,5,4,4,2,-100,1,1,4,4,0,-100,1,2,5,10,10,2,2,7,0,-100,1
64,12,3,4,2,2,-100,1,1,4,4,0,-100,1,1,4,0,-100,-100,-100,-100,-100,1,1
44,13,1,1,-100,2,3,1,1,3,1,1,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
-99,12,1,2,-100,-99,-100,1,1,4,1,7,1,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
68,12,5,0,-100,2,-100,2,2,4,11,7,-100,1,4,8,5,-100,-100,-100,-100,-100,1,1
78,12,1,0,-100,2,-100,1,1,7,1,7,2,-100,1,-100,-100,-99,2,1,-98,0,1,3
27,12,3,1,8,2,-100,1,1,-97,4,0,-100,1,4,4,0,0,2,2,8,0,-100,1
-99,13,-97,-100,8,2,-100,-100,-99,5,1,6,-100,2,1,1,0,-100,-100,-97,-100,-100,-100,1
62,14,5,0,4,-98,-100,1,1,4,4,0,2,1,4,8,-100,-100,-100,-100,-100,-100,-100,1
20,-99,5,0,1,2,-100,1,1,6,4,1,-100,2,-100,0,3,0,2,1,8,0,-100,2
72,12,3,2,-100,2,-100,1,1,4,1,8,-100,1,-100,6,1,-100,-100,-100,-100,-100,-100,2
48,16,5,0,3,2,-100,2,2,4,1,7,2,1,3,4,35,-100,-100,4,-100,-100,-100,1
63,14,5,0,-100,1,1,2,2,4,1,7,2,-100,4,-100,-100,16,2,1,9,0,-100,3
65,20,5,2,-100,2,3,2,2,2,4,7,2,-100,1,-100,-100,10,2,2,6,0,2,3
68,12,2,8,3,2,-100,2,2,4,11,6,-100,1,-100,8,0,-100,-100,-100,-100,-100,-100,2
64,16,5,0,8,2,-100,2,2,4,1,7,2,2,1,2,1,10,2,2,10,3,-100,1
21,15,5,0,3,2,-100,3,16,2,11,6,-100,1,4,0,0,3,2,2,-98,0,-100,1
42,12,5,0,2,1,-100,2,2,4,4,0,-100,1,-100,12,0,-100,-100,1,-100,-100,-100,2
51,14,1,3,2,1,3,3,15,4,-97,4,-100,1,-100,4,5,3,1,1,9,1,-100,2
30,12,5,0,2,1,3,1,1,5,1,1,-100,1,-100,2,2,3,2,1,9,0,-100,2
55,11,1,3,8,1,-100,1,1,4,1,6,-100,2,1,3,-100,-100,-100,-100,-100,-100,3,1
22,15,5,0,2,1,3,2,2,1,1,7,-100,1,-100,0,3,-100,-100,-100,-100,-100,-100,2
61,12,4,1,-100,1,3,2,2,1,1,7,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
35,12,5,0,0,2,-100,2,2,1,4,5,-100,1,-100,10,40,0,-97,1,-97,0,-100,2
49,10,3,3,-100,2,3,1,1,1,2,0,2,-100,4,-100,-100,-100,-100,4,-100,-100,-100,3
65,14,1,5,-100,1,2,1,1,5,1,0,2,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
27,16,5,1,3,1,-100,1,1,2,4,0,-100,1,-100,5,0,5,2,3,6,-97,-100,2
61,14,2,3,-100,2,3,2,2,4,1,7,2,-100,1,-100,-100,6,2,1,10,0,-100,3
65,15,2,2,-100,2,3,1,1,3,1,2,1,-100,2,-100,-100,3,2,2,7,7,-100,3
67,12,1,3,2,1,-100,1,1,5,2,0,-100,1,1,5,1,-100,-100,-100,-100,-100,2,1
42,17,3,1,-100,2,3,-100,-99,5,2,7,2,-100,1,-100,-100,5,2,1,10,0,-100,3
65,14,1,1,1,2,-100,1,1,4,1,2,-100,1,2,8,2,3,2,2,9,0,1,1
65,15,1,2,-100,2,3,1,1,-97,2,1,-97,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
75,12,1,2,2,2,3,1,1,-98,1,2,-100,1,-100,15,25,-100,-100,-100,-100,-100,2,2
65,12,5,0,2,2,-100,1,1,4,2,2,-100,1,4,5,25,-100,-100,-100,-100,-100,-100,1
24,14,5,1,8,2,-100,2,2,6,4,0,1,1,4,8,2,-100,-100,4,-100,-100,2,1
75,13,3,3,2,2,-100,3,16,3,4,0,-100,1,2,8,3,-100,-100,-100,-100,-100,-100,1
75,8,3,3,2,2,3,1,1,5,4,1,-100,1,-100,7,2,-100,-100,-100,-100,-100,-100,2
63,12,2,3,4,2,-100,2,2,3,1,5,-100,1,1,4,1,-100,-100,-100,-100,-100,-100,1
44,13,5,2,-100,2,3,2,2,4,4,1,1,-100,4,-100,-100,5,2,1,8,0,-100,3
68,14,4,4,2,1,3,2,2,6,1,6,-100,1,-100,8,1,-100,-100,-100,-100,-100,2,2
83,16,1,8,-100,1,3,2,2,2,1,7,1,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
-99,10,4,2,2,2,-100,1,1,3,2,0,-100,1,-100,3,0,-100,-100,2,-100,-100,-100,2
29,15,5,1,8,2,-100,2,2,1,4,0,1,1,4,2,20,6,2,1,-98,-97,-100,1
78,13,1,3,-100,1,3,1,1,6,1,0,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
72,16,1,1,8,2,-100,1,1,6,2,2,-100,2,-100,3,1,-100,-100,-100,-100,-100,-100,2
68,12,1,2,-100,2,3,1,1,7,1,7,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,2,3
62,11,2,3,-100,2,3,1,1,6,2,2,2,-100,1,-100,-100,4,2,1,6,5,2,3
69,14,3,1,8,1,3,1,1,6,2,1,-100,1,-100,3,2,-100,-100,-100,-100,-100,-100,2
24,12,5,0,2,2,3,1,1,6,2,0,-100,1,-100,1,2,6,2,1,8,14,-100,2
44,14,1,3,3,1,-100,1,1,6,4,0,1,1,4,3,6,3,2,2,8,0,3,1
34,12,1,1,-100,1,3,1,1,6,-98,0,-100,-100,4,-100,-100,0,2,2,9,0,-100,3
66,14,1,2,8,1,-100,1,1,6,2,2,2,2,4,2,3,4,2,2,9,0,-100,1
59,14,1,3,-100,1,3,2,2,4,1,3,1,-100,1,-100,-100,5,2,1,9,0,-100,3
20,12,5,0,2,1,-100,1,1,2,4,0,-100,1,3,1,0,-100,-100,-100,-100,-100,-100,1
38,16,5,0,-100,2,3,1,1,4,2,2,-100,-100,4,-100,-100,3,2,2,5,-97,-100,3
52,16,3,2,4,2,-100,2,2,4,1,5,1,1,-99,2,15,1,2,1,8,0,1,1
37,14,1,3,-100,1,-100,1,1,-98,1,4,-100,1,1,3,7,-100,-100,1,-100,-100,-100,1
75,12,3,3,3,2,-100,1,1,6,1,7,-100,1,1,12,1,-100,-100,-100,-100,-100,-100,1
70,14,3,1,2,1,-100,1,1,2,6,0,-100,1,4,4,1,-100,-100,-100,-100,-100,2,1
59,15,1,1,-100,1,3,3,15,3,4,0,-100,-100,4,-100,-100,4,2,1,10,0,-100,3
59,14,3,1,-100,2,3,1,1,6,1,3,-100,2,-100,2,4,3,2,2,9,0,-100,2
35,12,5,2,3,1,3,2,2,4,1,5,-100,1,-100,3,0,2,2,1,8,0,-100,2
68,12,1,2,3,2,-100,1,1,5,2,5,-100,1,-98,5,0,-100,-100,-100,-100,-100,-100,1
35,14,3,2,2,2,-100,1,1,4,1,0,-100,1,-100,4,3,-100,-100,1,-100,-100,2,2
68,14,1,0,4,2,-100,1,1,6,1,7,-100,1,-100,8,0,-100,-100,-100,-100,-100,-100,2
80,12,1,2,-100,1,3,1,1,4,2,1,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,2,3
74,16,1,2,3,1,-100,1,1,5,2,7,2,1,-98,6,0,-100,-100,-100,-100,-100,-100,1
74,16,3,0,8,2,-100,1,1,4,1,6,-100,1,3,2,2,-100,-100,-100,-100,-100,1,1
53,14,2,2,-100,1,-97,2,2,-97,5,7,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,2,3
33,14,1,3,-100,2,3,2,2,5,1,8,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
38,13,4,2,2,2,-100,2,2,3,4,3,-100,1,-100,9,10,20,2,1,6,0,-100,2
70,14,1,4,-100,1,3,1,1,6,1,6,2,-100,1,-100,-100,8,2,2,9,0,2,3
25,12,5,3,-100,2,3,1,1,3,2,0,-100,-100,4,-100,-100,-100,-100,1,-100,-100,3,3
48,14,4,3,2,2,-100,1,1,4,2,2,-100,1,4,6,30,-100,-100,-100,-100,-100,-100,1
21,16,5,0,-100,1,3,2,2,1,1,2,-100,-100,2,-100,-100,3,2,2,5,0,-100,3
44,12,3,1,2,2,-100,2,2,-98,4,1,-100,1,-100,0,45,4,2,2,6,30,-100,2
44,20,4,4,-100,2,-98,2,2,5,1,1,-100,-100,4,-100,-100,20,1,1,-99,-99,-100,3
43,11,1,2,3,1,-100,3,3,2,4,0,-100,1,1,4,21,-100,-100,-100,-100,-100,-100,1
26,13,5,0,2,1,3,1,1,4,4,0,-100,1,-100,2,0,2,2,4,5,30,-100,2
59,13,4,7,3,2,-100,2,2,4,4,3,-100,1,3,1,0,0,1,3,9,0,-100,1
70,16,2,1,2,2,-100,2,2,4,1,7,1,1,1,3,0,-100,-100,-100,-100,-100,2,1
32,17,1,2,8,2,3,1,1,7,1,8,-100,2,-100,2,4,3,2,1,9,20,3,2
63,20,5,0,-100,1,1,1,1,4,3,4,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
33,14,4,0,8,2,-100,1,1,2,5,2,-100,1,-100,3,25,15,2,2,4,2,2,2
68,14,2,3,2,1,-100,2,2,3,1,4,-100,1,3,4,0,-100,-100,-100,-100,-100,2,1
77,11,4,2,8,1,3,2,2,2,1,7,-100,1,-100,12,-100,-100,-100,-100,-100,-100,-100,2
71,16,2,4,-100,2,3,1,1,4,11,7,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
77,12,3,1,3,1,-100,2,2,3,1,4,1,1,1,12,-100,-100,-100,-100,-100,-100,-100,1
25,16,5,0,-100,2,3,1,1,2,4,0,1,-100,4,-100,-100,5,2,2,9,10,2,3
26,12,5,0,3,1,-100,2,2,4,1,2,-100,1,1,3,5,7,2,2,6,10,1,1
35,13,5,0,8,2,-100,2,2,1,4,0,-100,1,4,5,2,-100,-100,4,-100,-100,-100,1
28,16,5,0,-100,2,3,1,1,2,4,1,-100,-100,4,-100,-100,-100,-100,3,-100,-100,1,3
52,12,5,0,8,1,-100,2,2,3,1,1,-100,1,1,8,-98,-100,-100,-100,-100,-100,1,1
38,12,5,2,3,1,-100,2,2,4,4,0,-100,2,1,2,1,3,2,2,5,0,-100,1
56,13,3,3,2,2,3,3,3,-98,4,0,-100,1,-100,2,1,6,2,1,6,20,-100,2
-99,10,4,3,-100,1,3,1,1,4,1,3,-100,-100,1,-100,-100,3,2,2,6,-97,-100,3
28,13,5,1,-100,2,2,2,2,4,4,4,-100,-100,4,-100,-100,2,2,2,8,5,2,3
36,12,5,2,4,2,-100,1,1,4,4,0,-100,2,-100,2,1,5,1,2,8,25,3,2
55,12,1,5,6,1,-100,2,2,3,1,5,1,1,2,5,3,1,2,2,8,0,-100,1
40,16,5,1,2,2,-100,2,2,3,1,6,-100,1,-100,0,7,3,2,2,5,30,2,2
67,18,2,0,-100,2,3,2,2,2,4,1,-100,-100,4,-100,-100,-100,-100,1,-100,-100,1,3
35,6,1,0,3,1,-100,3,16,2,4,8,-100,2,1,0,0,2,2,2,6,0,3,1
65,16,5,0,2,1,-100,1,1,2,4,0,1,1,4,0,2,-100,-100,-100,-100,-100,1,1
27,16,5,0,4,1,-100,3,15,5,9,1,2,1,3,0,0,-100,-100,-100,-100,-100,-100,1
43,16,5,0,2,1,-100,1,1,2,4,0,-100,1,-100,2,20,8,2,1,10,1,1,2
25,15,5,0,-100,1,3,2,2,2,4,1,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
38,9,1,3,3,1,-100,1,1,-98,4,0,2,1,4,1,1,4,2,1,7,2,2,1
71,12,1,0,-100,2,3,1,1,4,1,5,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
68,20,1,2,-100,2,3,-100,-100,4,1,7,2,-100,2,-100,-100,-100,-100,-100,-100,-100,-100,3
37,15,3,5,8,2,3,2,2,4,1,1,-100,1,-100,5,38,12,1,1,7,0,3,2
31,12,5,2,-100,2,2,1,1,4,1,5,-100,-100,4,-100,-100,-100,-100,2,-100,-100,3,3
65,18,3,3,8,2,-100,2,2,4,4,0,-100,1,-100,5,2,-100,-100,-100,-100,-100,-100,2
55,12,5,0,-100,1,3,1,1,6,1,3,-98,-100,-99,-100,-100,5,2,1,8,0,-100,3
38,16,5,1,-100,1,3,1,1,4,4,0,-100,-100,4,-100,-100,1,2,2,6,2,-100,3
48,10,1,5,8,2,-100,2,2,4,1,8,2,1,1,0,8,2,2,1,-98,0,-100,1
27,12,5,1,-100,2,3,2,2,4,4,0,1,-100,3,-100,-100,4,2,3,6,20,3,3
48,13,5,2,2,1,-100,1,1,6,2,0,-100,1,1,6,0,-100,-100,2,-100,-100,-100,1
69,15,3,1,2,1,3,1,1,3,4,1,-100,1,-100,10,0,-100,-100,-100,-100,-100,-100,2
28,14,5,0,0,2,2,1,1,4,2,2,-100,1,-100,6,1,-100,-100,1,-100,-100,3,2
66,12,3,2,-100,2,-99,1,1,3,1,3,1,-100,3,-100,-100,-100,-100,-100,-100,-100,2,3
82,12,2,3,-100,2,3,1,1,6,1,7,2,-100,1,-100,-100,-100,-100,-100,-100,-100,2,3
82,18,2,3,2,1,-100,1,1,5,1,7,-100,1,-100,4,5,-100,-100,-100,-100,-100,1,2
38,16,4,0,8,1,-100,1,1,2,2,2,-100,1,-100,3,3,3,2,1,10,0,-100,2
65,16,1,1,8,2,-100,2,2,2,1,7,1,1,-99,3,25,3,2,1,10,0,-100,1
39,17,1,3,8,1,-100,1,1,6,1,7,-100,2,1,1,20,2,-99,4,4,-99,1,1
34,14,5,1,3,2,-98,2,2,4,1,5,-100,1,-100,2,8,1,2,2,7,2,-100,2
42,14,3,1,-100,2,3,2,2,4,1,6,1,-100,1,-100,-100,6,2,1,8,7,-100,3
54,15,5,3,2,2,3,2,2,4,4,0,-100,1,-100,5,1,3,2,2,8,0,-100,2
39,14,1,3,2,2,3,1,1,5,2,3,-100,1,-100,1,1,-100,-100,4,-100,-100,-100,2
30,12,5,0,3,1,3,1,1,4,4,0,-100,2,-100,2,1,0,2,1,6,-97,3,2
-99,13,2,2,-100,2,3,1,1,4,1,3,1,-100,4,-100,-100,-97,-97,-97,-97,-97,-100,3
53,17,3,3,8,2,-100,1,1,5,1,6,-100,2,-100,1,0,2,2,1,9,0,-100,2
35,12,1,7,8,2,-100,1,1,5,1,0,-100,1,-100,4,0,-100,-100,1,-100,-100,2,2
75,14,2,2,8,1,-100,1,1,4,2,1,-100,1,1,4,6,-100,-100,-100,-100,-100,-100,1
47,13,3,0,-100,2,3,1,1,5,2,1,-100,-100,1,-100,-100,3,2,2,5,30,-100,3
50,16,1,1,3,2,-100,1,1,6,1,8,2,1,1,1,2,1,2,1,10,0,-100,1
56,17,5,2,2,1,-100,2,2,5,1,3,1,1,1,24,-98,-100,-100,-100,-100,-100,1,1
64,16,1,2,4,2,-100,2,2,4,1,3,-100,1,-100,2,0,-100,-100,-100,-100,-100,-100,2
74,18,3,4,4,2,-100,1,1,6,1,7,-100,1,-100,4,7,-100,-100,-100,-100,-100,2,2
66,12,1,0,2,2,-100,1,1,4,2,1,-100,1,-100,6,28,-100,-100,-100,-100,-100,1,2
66,12,5,0,0,2,3,1,1,2,4,0,-100,1,-100,12,0,-100,-100,-100,-100,-100,-100,2
42,16,5,3,2,2,-100,2,2,2,1,1,-100,1,-100,2,-99,-100,-100,2,-100,-100,-100,2
47,16,5,1,-100,2,3,3,4,3,1,7,-100,-100,4,-100,-100,1,1,2,9,14,-100,3
63,12,1,8,-100,1,-97,1,1,4,1,3,2,-100,1,-100,-100,8,2,1,9,0,-100,3
28,14,3,1,4,2,-100,3,15,4,4,0,-100,1,-100,5,5,2,2,1,3,0,-100,2
53,8,3,4,3,2,-100,2,2,4,1,8,1,1,4,3,25,14,2,1,8,1,1,1
69,14,3,4,3,1,-100,2,2,3,1,4,-100,1,4,14,18,-100,-100,-100,-100,-100,-100,1
-99,16,1,1,2,2,-100,1,1,4,4,0,1,1,1,2,0,-97,-97,1,7,-97,-100,1
58,18,3,5,2,1,-100,3,6,4,2,7,2,1,1,2,50,2,2,1,9,0,-100,1
19,12,5,0,3,2,-100,1,1,2,2,0,1,1,4,1,2,-100,-100,-100,-100,-100,1,1
69,13,1,2,-100,1,3,1,1,5,1,5,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,3,3
43,16,1,3,8,2,-100,1,1,6,1,4,2,2,1,0,2,3,2,1,8,2,-100,1
71,12,1,2,8,2,-100,1,1,6,1,0,-100,1,-100,5,3,-100,-100,-100,-100,-100,1,2
52,16,1,4,8,1,-100,1,1,2,4,1,-100,1,-100,3,10,4,2,1,7,0,1,2
49,19,1,3,8,2,-100,1,1,6,2,7,-100,2,-100,1,5,2,2,1,8,0,2,2
65,19,1,2,-100,2,3,1,1,2,4,1,1,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
48,16,1,2,-100,1,3,1,1,3,1,0,1,-100,4,-100,-100,5,2,1,9,5,-100,3
73,16,1,4,4,1,3,1,1,6,2,2,-100,2,-100,6,5,-100,-100,-100,-100,-100,-100,2
56,19,1,2,2,1,-100,1,1,3,1,1,-100,1,-100,3,7,-100,-100,-100,-100,-100,2,2
71,16,1,3,2,1,-100,1,1,5,4,1,-100,1,-100,3,10,-100,-100,-100,-100,-100,2,2
47,4,1,3,-100,1,3,3,9,3,2,3,-100,-100,3,-100,-100,4,1,2,3,0,-100,3
41,16,1,1,8,1,-100,1,1,2,4,0,-100,1,4,1,40,1,2,1,-98,0,-100,1
44,7,4,2,2,1,-100,1,1,2,1,6,2,-98,1,1,-100,-100,-100,-100,-100,-100,-100,1
59,14,3,0,8,2,3,1,1,4,2,4,-100,1,-100,15,-100,-100,-100,1,-100,-100,-100,2
41,14,3,2,2,2,3,1,1,7,1,2,-100,1,-100,1,1,3,2,1,7,0,-100,2
-99,14,1,2,3,1,-100,1,1,6,1,5,-100,2,-100,3,0,-100,-100,1,-100,-100,-100,2
-99,4,1,7,-100,1,-97,3,3,4,-97,3,1,-100,4,-100,-100,2,1,1,8,-97,-100,3
58,12,3,3,2,1,-100,1,1,7,1,0,-100,2,-100,6,0,2,2,1,10,0,-100,2
71,11,2,2,2,2,-100,1,1,-98,1,5,2,1,1,3,1,-100,-100,-100,-100,-100,-100,1
