hours work per week,number of children,age,education,sex,race,religious preference,religious services frequency,abortion,ideal number of children,sex education,homosexual,own gun,tv hours per week,email hours per week,racial discrimination at work,days of poor mental health,sexual orientation,ballot,life now,confidence in government
-100,0,61,17,2,1,2,3,-100,8,-97,-100,-100,-97,5,2,15,-100,2,6,-100
-100,0,43,18,1,1,2,2,-100,2,1,4,2,1,3,2,0,-100,1,10,-100
-100,4,46,17,1,1,2,4,1,-100,-100,4,2,-100,-100,2,0,-98,3,-98,-100
-100,1,82,17,1,1,1,0,-100,2,2,4,1,2,6,-100,-100,-100,1,-100,3
-100,2,56,17,1,1,1,7,2,2,1,1,1,10,50,2,0,-100,1,9,3
-100,1,20,12,2,2,4,0,2,8,1,3,2,15,0,-100,-100,-100,1,-100,-100
-100,0,34,11,1,3,2,2,-100,3,1,-100,-100,7,0,2,0,3,2,6,-100
-100,1,30,-99,2,1,1,8,-100,-100,-100,1,2,-100,-100,2,22,3,3,9,-100
-98,5,44,8,2,1,2,7,-100,-100,-100,1,2,-100,-100,-98,0,3,3,9,-100
-100,0,23,17,2,1,4,0,-100,3,1,-100,-100,1,6,2,0,3,2,7,-100
-100,0,-99,20,1,1,1,7,-100,2,1,1,1,0,10,2,0,-100,1,7,3
-100,1,25,12,1,1,11,0,-100,4,1,-100,-100,2,1,2,0,-100,2,6,-100
-100,0,35,12,1,2,11,-99,1,-100,-100,1,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,24,16,2,1,4,1,1,-100,-100,4,2,-100,-100,1,2,2,3,9,1
-100,0,44,12,1,3,4,0,1,8,1,3,2,8,2,2,0,-100,1,9,-100
-100,3,44,12,2,1,4,1,-98,3,-99,-99,2,3,-98,2,-99,-100,1,-98,-100
-100,0,36,16,2,1,3,1,-100,2,1,-100,-100,5,2,2,5,3,2,7,2
-100,2,46,12,1,2,1,7,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,34,15,2,2,11,-99,1,2,1,4,1,6,40,1,0,-100,1,9,-100
-100,0,19,14,1,2,1,0,2,8,1,1,2,4,1,-100,-100,-100,1,-100,-100
-100,1,51,16,2,2,11,7,2,2,1,1,2,4,8,1,0,-100,1,9,3
-100,3,74,16,1,2,1,5,-100,3,1,1,2,3,5,2,0,-100,1,9,-100
-100,0,53,16,1,1,2,2,-100,2,1,-100,-100,2,4,2,4,3,2,7,-100
-100,2,72,16,1,1,10,2,-100,-100,-100,3,1,-100,-100,2,0,3,3,8,-100
-100,1,44,18,1,3,7,2,1,-100,-100,4,2,-100,-100,2,0,3,3,9,1
-100,2,48,16,1,3,1,8,-100,-100,-100,1,2,-100,-100,2,0,3,3,9,-100
-100,0,21,15,2,1,4,1,1,-100,-100,4,2,-100,-100,2,10,3,3,8,-100
-100,1,44,16,2,1,1,5,-100,8,1,-100,-100,4,20,2,5,3,2,-98,1
-100,2,55,18,2,1,1,3,-100,3,1,-100,-100,0,3,2,10,3,2,8,-100
-100,4,50,16,1,3,9,5,-100,-100,-100,1,2,-100,-100,2,0,3,3,-98,1
-100,2,47,18,2,3,7,2,-100,8,1,-100,-100,1,7,2,0,3,2,6,1
-100,0,26,17,2,1,2,8,-100,7,2,1,2,0,2,2,1,-100,1,9,3
-100,2,54,20,1,1,4,0,1,-100,-100,4,2,-100,-100,2,2,3,3,9,1
-100,3,36,16,1,1,2,3,1,2,1,4,1,1,20,2,15,-100,1,7,-100
-100,3,-99,14,1,1,1,2,-100,2,1,-100,-100,3,4,-100,-100,-100,2,-100,-100
-100,1,26,12,2,2,4,1,-100,-100,-100,4,3,-100,-100,2,20,2,3,4,-100
-100,2,33,13,1,2,-99,2,-100,4,1,-100,-100,6,3,2,2,-100,2,7,-100
-100,2,32,16,2,1,4,0,-100,8,1,-100,-100,1,0,2,4,3,2,9,-100
-100,2,54,18,2,2,1,6,-100,-100,-100,4,2,-100,-100,2,0,3,3,10,1
-100,1,31,16,2,2,1,5,1,3,1,4,1,1,40,2,5,-100,1,9,2
-100,0,20,12,1,2,1,1,-100,8,1,-100,-100,3,4,2,0,-100,2,8,-100
-100,3,64,19,1,2,1,6,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,2
-100,3,33,15,2,3,1,5,1,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,23,12,2,2,4,2,-100,8,2,-100,-100,2,0,-100,-100,3,2,-100,2
-100,7,37,14,2,1,4,0,2,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,3
-100,8,26,13,1,2,4,0,-100,2,1,-100,-100,20,6,2,0,-98,2,7,-100
-100,2,67,12,1,1,2,0,1,2,1,4,2,3,20,-100,-100,-100,1,-100,1
-100,2,82,12,2,1,1,3,1,3,1,1,1,3,0,-100,-100,-100,1,-100,-100
-100,2,42,13,2,1,1,6,2,-100,-100,1,2,-100,-100,2,0,3,3,8,3
-100,2,60,13,2,1,1,7,2,3,1,1,2,2,2,2,0,-100,1,7,-100
-100,1,66,12,2,1,11,5,2,-100,-100,3,2,-100,-100,-100,-100,3,3,-100,-100
-100,4,51,17,2,2,2,8,-100,8,2,-100,-100,6,18,-100,-100,-100,2,-100,-100
-100,2,39,19,1,1,4,0,-100,2,1,-100,-100,1,20,1,2,-100,2,9,1
-100,0,80,16,1,1,1,3,-100,8,1,-100,-100,4,0,-100,-100,1,2,-100,1
-100,2,75,16,1,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,3,85,20,1,1,2,7,-100,-100,-100,2,1,-100,-100,-100,-100,-100,3,-100,-100
-100,2,65,20,2,1,1,4,-100,-100,-100,-98,2,-100,-100,-98,15,3,3,9,2
-100,2,70,16,1,1,2,3,-100,8,1,4,1,3,4,-100,-100,-100,1,-100,1
-100,0,32,20,2,3,7,2,-100,-100,-100,1,2,-100,-100,2,1,3,3,8,1
-100,1,72,16,1,1,2,5,-100,8,1,4,2,1,1,-100,-100,-100,1,-100,2
55,2,41,19,2,2,1,1,-100,8,1,-100,-100,2,9,2,5,3,2,8,-100
-100,0,72,20,1,1,3,6,2,3,1,1,2,0,3,-100,-100,-100,1,-100,1
-100,3,40,17,2,2,-98,0,-100,3,1,4,2,4,10,2,0,-100,1,8,-100
-100,3,43,20,2,1,4,0,1,-100,-100,4,2,-100,-100,2,30,3,3,8,-100
-100,3,69,16,1,1,4,1,-100,-100,-100,3,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,69,14,2,1,4,0,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,30,14,1,1,4,0,-100,-100,-100,4,2,-100,-100,2,0,-99,3,8,-100
-99,0,60,10,1,1,-99,-99,-99,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,26,12,2,1,1,0,-100,2,1,-100,-100,3,4,-100,-100,-100,2,-100,-100
-100,0,35,12,1,1,4,0,1,2,1,4,2,3,4,2,0,-100,1,8,-100
-100,0,61,13,1,1,1,1,-100,3,1,-100,-100,6,7,-100,-100,-100,2,-100,-100
-100,0,18,12,1,2,1,1,1,4,1,4,2,1,3,2,0,-100,1,9,-100
-100,0,21,12,2,1,4,3,-100,-100,-100,4,2,-100,-100,-100,-100,-98,3,-100,-100
-100,1,78,14,1,1,1,2,-100,2,1,4,1,8,1,-100,-100,-100,1,-100,-100
-100,0,27,16,1,3,4,0,-100,2,1,3,2,0,30,1,0,-100,1,6,-100
-100,0,21,13,2,2,9,5,-100,2,1,-100,-100,2,6,2,20,-100,2,1,1
-100,0,21,12,1,1,4,0,2,2,2,1,2,0,-100,2,0,-100,1,8,3
-100,0,22,12,1,2,1,4,-100,4,1,-100,-100,10,3,-100,-100,-98,2,-100,-100
-100,1,24,14,2,2,1,2,-100,3,1,4,2,5,0,2,2,-100,1,6,2
-100,0,26,-99,1,3,1,7,-100,2,1,1,2,6,35,2,0,-100,1,7,-100
-100,2,57,12,2,1,2,3,-100,8,1,4,2,0,10,2,15,-100,1,4,-100
-100,1,50,16,1,2,1,7,2,2,1,1,2,3,2,2,0,-100,1,7,-100
-100,2,75,13,1,1,2,2,-100,8,1,4,2,3,2,2,0,-100,1,9,1
-100,3,-99,14,2,3,11,7,-100,3,2,-100,-100,3,4,-100,-100,-100,2,-100,-100
-100,0,25,16,1,1,2,3,-100,3,1,4,2,3,3,2,2,-100,1,9,-100
-100,3,65,13,1,1,2,0,2,3,1,3,1,4,0,-100,-100,-100,1,-100,1
-100,3,27,13,2,1,1,0,-100,-100,-100,4,2,-100,-100,2,30,3,3,7,2
-100,0,64,12,1,1,2,1,-100,2,1,-100,-100,5,0,-100,-100,-100,2,-100,-100
-100,2,68,12,2,1,2,0,-100,3,1,4,1,4,1,-100,-100,-100,1,-100,-100
-100,1,19,11,1,1,-99,0,-100,4,1,-100,-100,0,-98,-100,-100,3,2,-100,-100
-100,3,39,13,2,1,4,1,1,8,1,2,2,1,1,2,4,-100,1,9,3
-100,0,89,12,2,1,2,0,2,8,1,-98,2,5,-100,-100,-100,-100,1,-100,-100
-100,0,32,12,1,1,1,1,-100,-100,-100,2,2,-100,-100,2,-98,3,3,9,-100
-100,4,59,14,1,1,4,0,-100,3,1,-100,-100,3,1,-100,-100,3,2,-100,1
-100,3,51,20,2,1,4,0,-100,-100,-100,4,2,-100,-100,2,5,3,3,8,-100
-100,2,56,6,2,1,1,2,-100,5,1,-100,-100,3,1,-100,-100,3,2,-100,-100
-100,1,20,12,2,2,1,0,2,3,1,4,2,4,2,-100,-100,-100,1,-100,-100
-100,0,63,12,1,1,1,0,2,-100,-100,3,2,-100,-100,2,0,3,3,8,3
60,0,52,20,1,1,2,1,1,2,2,4,1,3,0,2,6,-100,1,8,3
-100,2,-99,12,2,1,2,3,-100,8,1,-100,-100,4,40,2,4,3,2,8,2
-100,3,76,12,1,1,1,0,-100,3,1,-100,-100,10,-100,-100,-100,-100,2,-100,-100
-100,0,24,15,1,1,2,0,-100,2,1,4,1,3,40,2,0,-100,1,6,-100
-100,6,41,7,2,1,2,7,-100,-100,1,4,2,2,7,2,15,-100,1,7,1
-100,0,40,15,1,3,4,0,1,-100,-100,4,2,-100,-100,2,0,3,3,7,-100
-100,0,45,8,2,3,2,0,-100,2,1,4,2,0,0,2,0,-100,1,-98,-100
-100,1,58,12,1,1,-98,0,1,-100,-100,1,2,-100,-100,2,4,-100,3,6,-100
-100,4,72,14,2,1,4,2,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,59,11,1,1,1,0,-98,-100,-100,4,2,-100,-100,2,0,3,3,6,-100
-100,0,55,13,1,1,4,0,-100,8,1,-100,-100,0,0,2,20,-100,2,2,-100
-100,0,55,16,1,1,2,1,-100,2,1,-100,-100,0,10,-100,-100,-100,2,-100,-100
-100,0,71,12,1,1,4,0,-100,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,2,76,18,2,1,1,6,-100,8,1,4,2,2,6,-100,-100,-100,1,-100,1
-100,4,82,16,2,1,2,6,2,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,1
-100,0,20,12,2,3,1,2,-100,-100,-100,4,1,-100,-100,2,5,3,3,8,2
-100,0,58,9,2,1,1,3,-100,2,1,4,2,3,2,2,8,-100,1,6,-100
-100,0,19,12,1,1,1,2,1,2,1,4,1,3,0,-100,-100,-100,1,-100,2
-100,0,55,12,1,1,4,0,1,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,3,37,14,2,1,4,2,1,4,1,3,1,1,40,2,0,-100,1,7,-100
-100,1,47,12,1,1,2,3,-98,8,-98,1,2,-98,0,-100,-100,-100,1,-100,-100
-100,1,52,18,2,1,2,0,-100,8,1,-100,-100,0,15,2,21,-100,2,9,-100
-100,0,-99,16,2,-100,1,2,-100,2,1,-100,-100,1,2,2,1,-100,2,8,-100
-100,8,89,14,1,1,1,6,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,53,13,1,3,2,3,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,6,74,14,1,1,3,1,-100,8,2,-100,-100,6,30,-100,-100,-100,2,-100,3
-100,0,-99,16,1,1,2,3,-100,3,1,3,2,2,3,2,0,-100,1,8,1
-100,1,37,17,1,1,4,0,1,2,1,4,2,2,10,2,10,-100,1,8,-100
-100,1,39,17,2,3,7,4,2,-100,-100,4,2,-100,-100,-100,-100,-98,3,-100,-100
-100,0,33,18,2,1,4,0,1,-100,-100,4,2,-100,-100,2,5,3,3,8,1
-100,2,44,16,2,3,7,3,1,-100,-100,3,2,-100,-100,-97,-97,-97,3,-97,1
-100,0,21,15,1,1,4,0,-100,2,1,4,2,2,1,1,0,-100,1,1,-100
-100,0,22,15,2,1,4,1,1,-100,-100,4,2,-100,-100,-100,-100,1,3,-100,1
-100,1,-99,17,2,1,4,2,-100,2,1,4,2,1,2,-100,-100,-100,1,-100,1
-100,2,-99,12,1,1,1,4,-100,2,1,-100,-100,1,-100,2,3,3,2,8,-100
-100,1,-99,13,2,1,2,1,1,8,1,4,2,5,3,-97,0,-100,1,-98,-100
-100,5,-99,13,1,1,1,6,-100,8,1,3,1,8,1,-100,-100,-100,1,-100,-100
-100,2,55,16,1,1,7,0,-100,-100,-100,4,2,-100,-100,-100,-100,-100,3,-100,-100
-100,3,59,16,1,3,2,5,1,3,1,4,2,2,3,2,1,-100,1,5,-100
-100,0,36,12,2,3,4,0,-100,8,1,4,3,0,0,-100,-100,-100,1,-100,-100
-100,2,37,12,1,1,4,4,-100,7,1,1,1,6,27,2,0,-100,1,4,-100
-100,6,57,14,1,2,1,1,1,8,1,4,1,2,1,2,0,-100,1,8,2
-100,2,79,14,1,3,4,0,-100,-100,-100,3,2,-100,-100,-100,-100,-97,3,-100,-100
-100,2,73,20,2,2,1,6,-99,-100,-100,1,2,-100,-100,-100,-100,-100,3,-100,3
-100,0,58,12,2,1,1,0,-100,2,1,3,2,10,-98,-100,-100,-100,1,-100,-100
-100,3,80,17,2,1,10,0,1,2,1,4,2,3,5,2,3,-100,1,8,-100
48,3,47,11,2,1,4,0,-100,2,1,-100,-100,3,1,2,4,3,2,7,-100
-100,2,54,14,2,1,4,0,-100,2,1,-100,-100,3,2,-100,-100,-100,2,-100,2
-100,4,33,14,2,2,4,0,-100,8,-98,4,2,0,80,2,15,-100,1,5,-100
-100,4,58,11,2,2,1,6,-100,8,1,3,1,6,5,-100,-100,-100,1,-100,-100
-100,0,67,13,1,1,4,1,-100,3,1,-100,-100,0,-100,-100,-100,-100,2,-100,-100
-100,0,70,16,2,1,3,0,1,2,2,4,2,10,1,-100,-100,-100,1,-100,-100
-100,4,78,14,2,1,2,5,1,3,1,2,2,3,0,-100,-100,-100,1,-100,-100
-100,0,35,16,2,1,1,3,-100,8,1,4,2,10,3,2,0,-100,1,6,-100
-100,0,69,19,1,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,-100,3,-100,-100
38,0,28,15,2,3,4,0,-100,3,1,4,2,1,4,2,3,-100,1,8,-100
-100,0,63,15,2,1,4,0,-100,-100,-100,4,2,-100,-100,2,0,3,3,5,1
-100,0,-99,16,2,3,4,0,-100,2,1,4,2,1,10,1,28,-100,1,7,-100
36,0,58,18,2,1,4,0,-100,2,1,-100,-100,0,3,2,1,-100,2,8,-100
-100,0,28,16,1,1,4,1,-100,-100,-100,4,1,-100,-100,2,6,3,3,9,1
-100,1,37,18,2,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,75,18,1,1,4,0,-100,-100,-100,4,2,-100,-100,2,0,3,3,9,1
-100,0,49,16,1,1,4,0,-100,8,1,-100,-100,1,0,-100,-100,3,2,-100,-100
-100,2,42,18,2,1,4,1,1,-100,-100,4,2,-100,-100,-100,-100,-100,3,-100,-100
-100,0,46,20,2,1,4,0,-100,8,1,4,2,0,8,2,0,-100,1,9,1
-100,3,40,16,2,1,1,0,-100,8,2,-100,-100,2,0,-100,-100,-100,2,-100,-100
-100,1,33,19,2,3,2,3,-100,8,1,-100,-100,2,8,1,0,3,2,10,-100
-100,3,39,8,2,-100,2,5,-100,3,1,3,2,0,0,2,5,-100,1,4,-100
50,0,32,16,2,1,4,0,-100,2,1,-100,-100,0,20,2,2,2,2,7,2
-100,3,45,14,2,1,1,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,2
-100,3,27,11,1,1,4,0,-100,3,1,4,2,4,0,-100,-100,-100,1,-100,-100
-100,2,56,16,1,1,4,0,2,8,1,4,1,0,15,2,0,-100,1,8,2
-100,2,60,13,1,1,1,5,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,3,52,14,1,3,4,0,-100,3,1,4,2,0,1,2,0,-100,1,9,-100
-100,3,50,12,1,3,1,0,-100,2,1,-100,-100,2,1,2,0,-100,2,9,-100
-100,2,39,12,2,3,4,0,-100,3,1,4,1,2,0,2,0,-100,1,-98,-100
-100,4,84,13,1,1,1,7,-98,3,2,-98,1,3,0,-100,-100,-100,1,-100,-100
-100,4,40,12,1,2,4,0,-100,4,1,-100,-100,4,8,2,0,3,2,9,-100
-100,6,64,-99,2,3,2,7,-100,-100,-100,4,2,-100,-100,2,0,3,3,4,-100
-100,2,71,16,2,1,1,7,-100,2,2,-100,-100,4,0,-100,-100,3,2,-100,-100
-100,4,53,18,1,1,11,1,-100,-100,-100,4,1,-100,-100,2,0,3,3,6,-100
-100,3,41,17,1,1,1,2,2,-100,-100,4,2,-100,-100,2,10,3,3,5,-100
-100,3,33,14,2,1,2,2,-100,2,1,-100,-100,1,1,-100,-100,3,2,-100,-100
-100,1,38,13,2,-100,4,0,1,2,1,4,2,8,2,2,0,-100,1,8,-100
-100,0,43,17,1,1,4,1,-100,2,1,-100,-100,1,45,2,0,-100,2,8,-100
-100,3,58,12,1,3,2,3,-100,2,1,-100,-100,1,28,2,0,3,2,8,-100
-100,4,35,16,2,3,10,4,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,6,38,12,1,1,4,2,-100,-100,-100,4,2,-100,-100,2,6,3,3,-98,3
-100,2,32,12,2,3,2,2,2,3,1,4,2,2,28,2,30,-100,1,8,-100
-100,0,45,13,1,1,2,6,-100,-100,-100,4,1,-100,-100,2,1,3,3,10,1
-100,3,36,14,2,3,2,1,-100,4,1,-100,-100,2,40,2,0,-100,2,-98,-100
-100,2,24,12,2,3,2,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,3
-100,3,22,11,2,2,1,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,2
-100,3,66,11,1,1,1,0,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,2
-100,3,36,18,2,1,5,3,-100,-100,-100,4,2,-100,-100,2,0,3,3,8,-100
-100,0,33,15,2,1,4,0,-100,2,1,-100,-100,1,5,2,5,-100,2,8,-100
-100,0,21,15,1,1,1,0,-100,3,1,-100,-100,0,1,-100,-100,-100,2,-100,-100
-100,0,71,16,2,3,2,7,-100,3,2,-98,1,3,1,-100,-100,-100,1,-100,-100
-100,5,40,14,1,1,1,7,2,-100,-100,1,1,-100,-100,2,0,3,3,9,-100
-100,2,43,13,1,3,2,5,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,42,13,2,2,1,2,-100,4,1,-100,-100,12,10,-100,-100,-100,2,-100,-100
-100,3,27,12,1,2,5,5,-100,4,1,4,2,4,2,-100,-100,-100,1,-100,-100
-100,3,35,8,2,1,2,2,-100,3,1,-98,2,3,1,2,0,-100,1,6,-100
-100,5,33,12,1,2,11,5,-100,3,1,-100,-100,3,1,2,0,3,2,7,2
-100,2,35,18,2,1,10,0,-100,3,1,-100,-100,0,0,2,0,-100,2,8,-100
-100,0,-99,16,1,1,4,0,-100,2,1,-100,-100,5,4,2,4,-100,2,8,-100
-100,2,34,14,1,3,6,2,-98,8,1,-98,2,0,2,2,0,-100,1,7,-100
-100,2,52,16,2,1,4,0,1,2,1,4,1,1,7,2,0,-100,1,8,-100
-100,2,55,12,1,1,2,0,1,-100,-100,1,3,-100,-100,1,0,3,3,9,-100
-100,0,32,15,2,1,4,0,-100,-100,-100,4,1,-100,-100,2,28,3,3,7,-100
-100,2,53,12,1,1,4,0,-100,2,1,-100,-100,2,40,2,0,3,2,9,2
-100,4,51,15,1,2,1,0,-100,2,1,-100,-100,-97,0,2,0,-100,2,-98,-100
-100,0,47,12,2,1,1,0,-100,2,1,-100,-100,8,20,-100,-100,3,2,-100,-100
-100,5,64,2,2,3,1,0,-100,0,2,-100,-100,0,0,-100,-100,-100,2,-100,-100
-100,0,33,13,2,1,4,0,-100,0,1,4,1,3,21,2,-99,-100,1,8,-100
-100,0,21,13,2,1,4,0,-100,0,1,-100,-100,10,2,2,1,-98,2,7,-100
-100,1,23,11,1,3,4,0,-100,2,1,-100,-100,3,0,2,0,-100,2,8,-100
-100,2,44,12,2,3,4,0,2,-100,-100,4,2,-100,-100,2,0,-100,3,9,-100
-100,0,54,12,1,1,2,4,-100,-100,-100,4,2,-100,-100,-100,-100,-100,3,-100,-100
-100,0,23,16,2,1,1,0,-100,2,1,4,2,2,0,-100,-100,-100,1,-100,-100
-100,0,68,12,2,1,1,0,1,3,1,3,2,4,3,2,3,-100,1,6,-100
-100,0,26,16,2,1,4,1,-100,8,1,4,2,1,25,2,8,-100,1,9,2
45,2,42,16,1,1,4,0,-100,8,1,4,1,0,2,2,5,-100,1,9,-100
-100,1,73,17,1,1,4,0,-100,-100,-100,1,-97,-100,-100,-100,-100,3,3,-100,-100
-100,4,35,9,1,3,4,0,-100,4,2,-100,-100,0,-100,-100,-100,3,2,-100,-100
-100,0,32,10,1,3,4,0,-100,1,1,-100,-100,1,2,-100,-100,3,2,-100,-100
-100,4,63,18,2,3,4,0,-100,-100,-100,2,1,-100,-100,2,0,3,3,8,1
-100,0,21,12,2,1,4,0,-100,8,1,-100,-100,2,0,2,7,-100,2,5,-100
-100,2,60,13,2,3,1,1,2,4,1,4,2,5,2,-100,-100,-100,1,-100,-100
-100,3,65,10,2,3,12,5,-100,8,1,-100,-100,10,5,2,2,3,2,8,2
-100,0,33,9,2,3,4,0,-100,8,1,4,2,-98,4,-100,-100,-100,1,-100,3
-100,1,35,8,2,2,1,4,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,56,12,2,1,4,0,-100,3,1,-100,-100,6,5,-100,-100,3,2,-100,-100
-100,8,68,17,1,2,1,5,-100,-100,-100,4,2,-100,-100,1,0,3,3,9,-100
-100,4,54,12,2,2,1,0,1,8,1,-98,2,5,-100,2,30,-100,1,10,-100
-100,2,57,14,2,1,2,1,2,3,1,4,2,2,8,2,0,-100,1,9,2
-100,2,36,13,1,1,4,0,-100,2,1,-100,-100,0,3,2,10,3,2,7,3
-100,0,59,9,1,1,4,0,-100,-100,-100,4,2,-100,-100,1,30,2,3,4,-100
-100,4,50,12,1,3,5,2,-100,3,1,-100,-100,8,0,-100,-100,3,2,-100,2
-100,3,41,18,1,-100,4,2,-100,8,1,-100,-100,2,-98,-100,-100,-100,2,-100,-100
-100,2,-99,15,2,2,1,6,-100,8,1,-100,-100,2,30,2,0,-100,2,8,-100
-100,1,72,16,2,2,1,7,-100,8,1,-100,-100,6,0,-100,-100,-100,2,-100,-100
-100,1,27,12,2,3,4,0,-100,2,1,4,2,0,2,2,30,-100,1,8,-100
-100,0,33,16,2,1,4,0,-100,2,1,-100,-100,3,5,2,3,-100,2,8,-100
-100,0,33,17,2,1,1,3,-100,-100,-100,4,2,-100,-100,2,1,3,3,9,2
-100,0,23,16,2,1,4,0,1,8,1,4,2,2,6,2,10,-100,1,8,1
-100,2,74,12,1,2,4,0,1,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,20,14,2,1,4,2,-100,-100,-100,4,2,-100,-100,-100,-100,2,3,-100,2
-100,0,66,15,1,1,4,2,-100,2,1,-100,-100,6,3,-100,-100,-100,2,-100,2
-100,0,42,16,1,1,1,3,-100,4,1,-100,-100,0,2,2,5,-100,2,6,2
-100,1,33,18,1,1,2,3,-100,4,2,1,2,0,40,2,4,-100,1,9,3
-100,2,66,15,2,1,1,6,2,3,2,1,2,4,14,-100,-100,-100,1,-100,-100
-100,3,41,16,1,1,1,6,-100,8,1,-100,-100,2,10,2,0,3,2,10,1
-100,0,57,19,2,1,1,4,-100,3,1,-100,-100,1,10,2,0,3,2,10,1
-100,2,74,12,2,1,1,2,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,46,17,2,3,6,1,-100,3,1,-100,-100,1,1,-100,-100,3,2,-100,2
-100,3,44,14,1,1,2,7,-100,3,1,4,1,1,35,2,1,-100,1,8,-100
-100,2,42,16,2,1,1,5,2,8,1,4,1,0,1,2,5,-100,1,8,3
-100,2,45,18,1,1,1,3,-100,-100,-100,4,1,-100,-100,2,2,3,3,8,1
-100,0,38,12,1,1,1,4,-100,2,1,-100,-100,1,5,2,0,-100,2,8,2
-100,1,46,16,2,1,1,3,1,-100,-100,3,2,-100,-100,2,2,3,3,8,-100
-100,0,22,16,2,1,4,2,-100,1,2,4,2,5,2,2,5,-100,1,9,2
40,0,22,16,2,1,2,6,1,-100,-100,4,1,-100,-100,2,2,3,3,8,-100
-100,0,42,14,2,1,1,1,-100,0,1,-100,-100,3,8,2,30,3,2,6,3
-100,0,23,16,2,1,1,6,-100,3,1,-100,-100,2,40,2,25,2,2,6,-100
-100,3,38,16,1,1,1,2,1,2,1,4,2,0,28,2,6,-100,1,5,-100
-100,3,39,18,2,1,1,8,1,-100,-100,4,2,-100,-100,2,0,3,3,10,-100
-100,0,73,19,1,1,4,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,1
-100,0,36,13,2,1,1,1,-100,8,1,-100,-100,2,2,2,0,-100,2,6,-100
-100,2,46,13,1,1,4,0,2,2,1,4,2,1,0,2,0,-100,1,7,-100
-100,3,31,13,2,1,1,2,-100,-100,-100,4,1,-100,-100,2,30,2,3,5,-100
-100,0,78,14,1,1,1,6,-100,8,1,-100,-100,3,6,-100,-100,-100,2,-100,1
-100,3,81,12,2,1,1,3,-100,3,1,-100,-100,4,2,-100,-100,3,2,-100,2
-100,4,60,13,1,1,1,3,-100,3,1,-100,-100,1,20,2,0,-100,2,10,3
-100,2,58,15,1,1,2,2,1,-100,-100,4,1,-100,-100,2,0,3,3,9,-100
-100,0,57,12,1,1,2,2,-100,-100,-100,4,2,-100,-100,2,4,3,3,8,2
-100,5,87,9,1,1,1,7,2,4,1,1,1,2,-98,-100,-100,-100,1,-100,-100
-100,2,76,12,2,1,2,2,1,2,1,4,1,17,2,-100,-100,-100,1,-100,-100
-100,1,76,18,1,1,4,0,-100,2,1,-100,-100,4,5,-100,-100,3,2,-100,2
-100,2,58,12,2,1,1,6,-100,-100,-100,1,1,-100,-100,-100,-100,3,3,-100,-100
-100,1,51,20,2,1,1,4,-100,-100,-100,4,2,-100,-100,2,15,3,3,6,-100
-100,0,30,12,1,1,4,0,1,8,1,4,2,1,0,2,30,-100,1,9,3
-100,1,28,20,2,1,4,1,-100,8,1,-100,-100,1,10,2,5,3,2,10,2
-100,6,-99,18,2,1,1,7,-100,-100,-100,2,2,-100,-100,2,0,3,3,-98,-100
-100,4,32,8,2,3,2,1,2,3,1,4,2,0,0,-100,-100,-100,1,-100,-100
-100,2,50,17,1,3,6,4,-100,2,1,-100,-100,1,3,2,2,-100,2,-98,1
-100,3,-99,12,1,1,1,7,-100,2,2,-100,-100,2,0,2,2,-100,2,8,-100
-100,0,20,13,1,1,2,4,-100,3,1,1,1,2,1,2,0,-100,1,6,3
-100,1,32,14,1,3,4,0,1,2,1,4,2,2,0,2,0,-100,1,-98,1
