age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
80,17,2,1,nan,1,3,1,1,7,1,7,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
39,16,1,2,nan,2,3,1,1,5,2,4,nan,nan,4,nan,nan,1,2,2,8,2,nan,3
56,12,3,1,2,2,nan,1,1,4,1,1,nan,1,4,2,5,1,2,2,7,1,nan,1
84,19,2,4,3,1,nan,1,1,7,1,7,2,1,3,8,0,nan,nan,nan,nan,nan,2,1
54,17,2,4,2,2,nan,1,1,2,4,0,nan,1,nan,3,0,nan,nan,nan,nan,nan,1,2
60,14,5,5,3,2,nan,1,1,4,4,0,nan,1,nan,5,3,nan,nan,nan,nan,nan,2,2
58,14,1,2,5,1,nan,1,1,6,1,7,2,2,4,3,20,4,2,1,10,0,3,1
32,12,5,1,2,2,nan,2,2,4,4,nan,nan,1,4,20,20,nan,nan,2,nan,nan,3,1
26,16,1,0,2,1,3,1,1,1,4,0,nan,1,nan,3,1,3,2,4,8,8,2,2
35,17,3,1,8,1,nan,1,1,2,4,0,1,1,4,0,1,5,2,1,8,2,1,1
78,18,1,4,nan,1,3,1,1,5,1,5,nan,nan,1,nan,nan,nan,nan,1,nan,nan,nan,3
77,14,1,4,8,2,nan,1,1,6,2,8,nan,2,nan,2,2,nan,nan,nan,nan,nan,nan,2
65,12,3,2,2,1,nan,1,1,1,4,0,nan,1,4,5,nan,nan,nan,nan,nan,nan,nan,1
69,14,3,3,3,1,nan,1,1,5,1,2,2,1,3,6,0,nan,nan,2,nan,nan,2,1
26,11,5,0,3,1,nan,1,1,1,2,0,nan,1,4,6,0,3,2,2,8,6,nan,1
72,11,2,0,2,1,nan,1,1,nan,4,0,nan,1,nan,5,0,nan,nan,nan,nan,nan,nan,2
30,14,5,0,3,1,nan,3,3,2,4,4,nan,1,nan,1,0,4,2,1,8,0,nan,2
30,12,5,0,nan,1,3,1,1,5,1,1,2,nan,3,nan,nan,nan,nan,3,nan,nan,3,3
55,11,5,2,2,1,nan,2,2,6,1,0,nan,1,nan,0,1,6,2,1,8,2,nan,2
76,19,2,0,3,1,nan,1,1,3,1,7,nan,1,nan,4,6,nan,nan,nan,nan,nan,1,2
69,12,1,2,2,1,nan,1,1,6,1,6,2,1,1,2,1,nan,nan,nan,nan,nan,nan,1
40,12,5,0,nan,1,nan,1,1,3,2,3,nan,nan,2,nan,nan,10,2,1,8,0,1,3
26,12,5,0,2,2,nan,3,16,4,2,0,nan,1,nan,5,0,5,2,2,8,0,nan,2
19,13,5,0,2,1,2,3,3,2,4,2,nan,1,nan,1,1,9,2,2,10,1,nan,2
65,13,1,3,2,1,nan,1,1,5,1,7,nan,1,nan,2,1,nan,nan,nan,nan,nan,2,2
71,15,3,2,2,2,1,1,1,2,5,0,nan,1,nan,4,nan,nan,nan,nan,nan,nan,nan,2
67,11,5,3,nan,2,nan,2,2,3,3,0,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
57,18,3,2,3,2,nan,1,1,7,1,7,nan,1,nan,1,30,3,2,3,8,0,nan,2
28,12,5,0,2,2,nan,3,16,4,2,6,nan,1,4,2,7,6,2,1,8,5,nan,1
42,12,5,0,nan,1,3,1,1,6,1,2,nan,nan,4,nan,nan,4,2,1,9,0,nan,3
67,20,5,0,3,2,nan,1,1,2,1,2,nan,1,nan,4,5,5,2,1,9,0,nan,2
69,20,3,1,nan,2,3,1,1,2,4,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,1,3
nan,12,2,2,nan,2,3,1,1,nan,2,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
52,13,3,1,3,2,3,1,1,4,1,1,nan,1,nan,4,2,5,2,2,8,0,2,2
26,14,1,2,4,2,nan,1,1,7,1,7,nan,2,1,3,0,nan,nan,1,nan,nan,3,1
69,14,1,3,nan,1,3,3,16,2,5,1,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
48,14,1,2,nan,2,3,1,1,5,1,2,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
58,18,3,1,2,2,nan,nan,nan,4,2,0,1,1,4,5,1,0,2,3,nan,2,nan,1
79,14,1,2,nan,2,3,2,2,5,1,4,2,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
32,11,5,2,2,2,3,3,16,4,1,0,nan,1,nan,5,7,5,2,2,9,15,nan,2
29,14,5,0,nan,1,3,1,1,4,4,2,nan,nan,4,nan,nan,6,2,2,5,30,2,3
nan,16,3,4,8,2,nan,1,1,6,1,7,nan,2,nan,3,0,nan,nan,nan,nan,nan,nan,1
70,14,2,0,4,2,nan,1,1,6,2,7,2,1,1,3,2,nan,nan,nan,nan,nan,1,1
41,20,1,2,3,1,nan,1,1,4,4,0,nan,1,nan,2,4,3,2,1,8,0,nan,2
40,16,1,3,nan,2,3,1,1,2,2,3,1,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
75,12,1,1,3,1,nan,1,1,4,1,0,nan,1,1,2,1,nan,nan,nan,nan,nan,1,1
58,16,1,2,2,2,3,1,1,5,2,1,nan,1,nan,4,2,nan,nan,nan,nan,nan,2,2
66,16,1,5,8,2,nan,1,1,6,1,8,2,2,1,8,0,nan,nan,nan,nan,nan,2,1
68,15,1,1,2,2,nan,1,1,5,1,2,nan,1,nan,4,14,nan,nan,nan,nan,nan,3,2
29,16,1,0,nan,2,3,3,16,6,1,5,2,nan,4,nan,nan,3,2,1,10,0,3,3
41,20,1,1,3,1,nan,1,1,4,4,0,1,1,4,4,15,2,2,2,8,10,2,1
70,18,1,1,nan,1,3,1,1,5,2,3,1,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
65,12,1,3,8,2,nan,1,1,5,2,4,nan,1,4,1,2,5,2,2,10,0,nan,1
47,16,1,2,2,2,3,1,1,3,1,3,nan,1,nan,0,3,4,2,1,9,1,nan,2
50,12,1,4,2,1,nan,3,15,4,2,0,nan,1,4,2,1,5,2,1,9,0,nan,1
68,15,1,2,nan,1,3,1,1,6,1,5,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
46,20,1,2,8,1,3,1,1,5,1,7,nan,2,nan,1,10,4,2,1,10,0,nan,2
42,19,nan,2,8,1,nan,1,1,2,4,0,nan,1,4,3,5,1,2,2,9,0,nan,1
83,18,1,3,3,1,nan,1,1,6,11,8,nan,1,nan,6,0,nan,nan,nan,nan,nan,nan,2
21,15,5,0,4,1,nan,1,1,2,4,0,1,1,4,2,1,nan,nan,nan,nan,nan,nan,1
73,16,1,3,3,1,3,1,1,4,4,0,nan,1,nan,4,0,nan,nan,nan,nan,nan,nan,2
45,19,1,2,nan,2,3,3,4,3,7,2,1,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,3
32,16,1,1,nan,1,3,1,1,5,1,4,nan,nan,3,nan,nan,2,2,3,7,5,3,3
33,14,3,4,nan,1,3,3,3,nan,2,7,nan,nan,4,nan,nan,24,2,1,5,0,nan,3
56,16,1,3,8,2,nan,1,1,3,1,0,nan,1,nan,4,0,4,2,1,10,0,1,2
51,14,1,4,3,1,3,1,1,4,1,0,nan,1,nan,1,7,0,2,1,9,0,nan,2
26,18,5,0,nan,2,3,1,1,6,1,7,2,nan,4,nan,nan,nan,nan,nan,nan,nan,3,3
63,16,1,3,nan,2,3,1,1,4,1,7,2,nan,4,nan,nan,8,2,1,8,2,nan,3
32,17,5,0,nan,1,3,1,1,2,4,0,nan,nan,4,nan,nan,4,2,1,8,7,1,3
55,12,1,1,2,2,nan,1,1,5,4,0,nan,1,nan,1,1,nan,nan,nan,nan,nan,2,2
25,12,5,0,2,2,nan,1,1,4,13,7,nan,1,nan,1,1,4,2,1,nan,0,nan,2
66,18,3,3,3,2,nan,1,1,6,5,0,nan,1,nan,4,5,nan,nan,nan,nan,nan,3,2
64,12,1,0,2,1,nan,2,2,4,1,7,nan,1,nan,4,1,nan,nan,nan,nan,nan,nan,2
27,12,1,2,3,1,nan,1,1,4,2,0,nan,1,4,4,0,5,2,1,8,2,nan,1
35,9,3,0,nan,1,3,1,1,4,4,0,1,nan,4,nan,nan,4,2,2,7,5,nan,3
68,16,3,6,3,2,nan,1,1,6,1,2,nan,2,nan,12,1,nan,nan,nan,nan,nan,nan,2
44,14,5,0,nan,1,3,1,1,1,4,0,nan,nan,4,nan,nan,6,2,2,8,3,1,3
72,15,3,0,1,1,nan,1,1,2,6,7,nan,1,nan,2,3,nan,nan,nan,nan,nan,nan,2
41,14,1,0,8,2,nan,3,3,1,4,0,nan,1,nan,1,0,4,2,1,8,12,1,2
36,16,1,1,nan,2,2,1,1,3,5,0,1,nan,4,nan,nan,nan,nan,nan,nan,nan,1,3
36,12,1,1,nan,1,3,1,1,6,1,3,2,nan,nan,nan,nan,4,2,1,10,5,nan,3
48,4,5,4,nan,1,nan,3,16,2,2,1,nan,nan,1,nan,nan,nan,nan,2,nan,nan,nan,3
31,12,1,3,2,2,nan,1,1,2,4,0,nan,1,nan,1,0,nan,nan,1,nan,nan,nan,2
36,8,5,3,5,2,nan,3,3,4,2,3,nan,1,4,3,nan,2,2,1,nan,0,nan,1
52,12,3,2,2,1,nan,1,1,4,4,0,2,2,4,5,54,nan,nan,1,nan,nan,2,1
30,12,5,0,7,1,3,1,1,6,nan,2,nan,1,nan,9,1,nan,2,1,nan,0,nan,2
62,12,3,0,4,1,3,3,16,4,2,1,nan,1,nan,6,1,nan,nan,2,nan,nan,nan,2
35,12,5,3,3,1,nan,2,2,4,4,0,1,1,4,4,5,0,1,2,8,0,nan,1
45,20,5,0,2,1,nan,1,1,4,1,2,nan,1,4,1,10,nan,nan,nan,nan,nan,2,1
57,12,1,3,nan,2,3,1,1,5,1,8,2,nan,1,nan,nan,4,2,2,9,7,3,3
20,15,1,2,3,1,nan,1,1,4,4,0,nan,1,nan,6,3,0,2,2,8,0,nan,2
20,12,1,0,nan,1,3,2,2,4,6,2,nan,nan,4,nan,nan,6,2,1,9,0,nan,3
41,12,3,0,3,1,nan,3,16,5,2,6,nan,1,4,1,0,4,2,2,6,2,nan,1
26,17,5,0,nan,2,3,3,10,2,4,0,nan,nan,4,nan,nan,6,2,2,6,2,nan,3
54,4,1,8,2,1,nan,3,16,5,2,0,nan,1,nan,3,0,3,2,2,3,5,nan,2
32,8,5,1,4,1,nan,1,1,2,4,0,nan,1,nan,6,0,nan,nan,1,nan,nan,nan,2
48,16,3,1,3,1,3,3,15,4,2,5,nan,1,nan,1,3,4,2,1,7,0,nan,2
49,6,1,2,2,1,nan,1,1,2,2,4,nan,1,4,2,0,2,2,2,8,3,nan,1
46,12,1,0,8,1,nan,3,16,4,4,0,2,1,4,3,nan,11,2,2,nan,0,nan,1
68,3,3,3,nan,1,3,1,1,4,2,1,nan,nan,1,nan,nan,5,2,1,8,0,nan,3
85,14,2,3,nan,2,3,1,1,4,1,7,1,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
60,nan,1,2,2,1,nan,1,1,4,4,1,nan,1,3,1,15,10,2,1,8,0,1,1
49,18,1,1,3,2,3,3,6,4,4,0,nan,1,nan,1,10,2,2,1,9,0,1,2
41,16,1,2,nan,2,3,1,1,6,1,7,2,nan,nan,nan,nan,1,2,1,8,14,nan,3
39,14,1,2,2,2,3,1,1,7,1,8,nan,2,nan,3,0,nan,nan,1,nan,nan,nan,2
45,9,1,4,4,2,nan,1,1,5,2,7,nan,1,1,3,1,nan,nan,1,nan,nan,nan,1
28,12,5,0,2,1,3,1,1,4,2,7,nan,1,nan,3,3,8,2,1,8,0,nan,2
24,12,5,0,8,2,2,1,1,2,1,4,nan,1,nan,3,4,4,2,2,7,20,nan,2
33,16,1,3,nan,2,3,1,1,2,4,3,1,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
47,13,3,2,nan,1,3,3,16,nan,1,8,nan,nan,1,nan,nan,8,2,1,9,2,2,3
89,8,2,5,2,2,3,1,1,4,1,0,nan,1,nan,10,1,nan,nan,nan,nan,nan,nan,2
36,14,1,4,nan,1,3,3,10,4,4,0,1,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
40,10,5,0,8,1,nan,1,1,4,4,0,nan,1,nan,4,1,nan,nan,2,nan,nan,2,2
60,14,1,6,nan,2,3,3,16,7,2,7,nan,2,nan,3,1,4,2,1,9,0,nan,2
27,14,5,3,3,2,nan,1,1,4,2,1,nan,1,nan,1,2,nan,nan,nan,nan,nan,3,2
57,14,3,0,nan,2,3,1,1,3,4,0,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,3
30,12,5,5,nan,2,3,2,2,5,4,1,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
18,11,5,0,4,2,nan,2,2,4,1,0,nan,1,nan,2,5,4,2,1,7,0,nan,2
71,12,3,5,3,2,nan,3,3,3,2,2,nan,1,4,4,0,nan,nan,nan,nan,nan,nan,1
32,14,5,3,3,2,nan,1,1,7,2,0,nan,2,4,5,1,12,2,2,8,0,2,1
80,9,3,1,3,1,3,3,16,nan,1,8,nan,1,nan,1,5,nan,nan,nan,nan,nan,1,2
29,16,1,0,nan,2,nan,1,1,1,4,2,1,nan,4,nan,nan,nan,2,1,nan,2,1,3
56,7,5,7,nan,2,nan,1,1,6,1,2,nan,nan,4,nan,nan,nan,nan,1,nan,nan,nan,3
48,11,3,3,nan,2,3,3,16,3,1,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
59,3,4,5,nan,2,3,3,16,4,2,1,1,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
34,11,5,3,3,2,nan,3,16,5,2,3,nan,1,nan,1,6,2,2,1,5,7,1,2
36,13,1,1,2,1,3,2,2,4,1,2,nan,1,nan,10,2,nan,nan,4,nan,nan,2,2
45,8,1,4,nan,2,nan,3,16,6,2,6,nan,nan,4,nan,nan,3,2,4,nan,0,nan,3
73,13,2,4,4,1,nan,2,2,1,1,0,2,1,1,8,1,nan,nan,nan,nan,nan,nan,1
68,11,4,1,nan,2,3,1,1,4,2,2,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
24,14,5,0,2,1,nan,1,1,4,11,0,nan,1,nan,3,1,0,2,1,6,15,1,2
68,18,5,0,nan,1,3,1,1,4,13,0,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
26,14,5,0,2,2,nan,3,16,6,2,4,2,1,1,1,1,1,2,3,6,5,2,1
31,13,3,3,nan,1,3,1,1,4,11,0,nan,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
62,13,5,1,3,1,nan,1,1,6,1,3,nan,1,1,4,0,6,2,2,nan,0,nan,1
60,nan,3,6,7,1,nan,3,3,7,4,5,nan,2,3,22,nan,nan,nan,nan,nan,nan,nan,1
20,15,5,0,2,1,nan,3,16,3,2,1,nan,1,4,4,0,nan,nan,nan,nan,nan,2,1
nan,11,1,4,nan,2,nan,3,16,nan,2,5,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
nan,14,5,0,8,1,nan,1,1,5,9,3,nan,1,1,3,1,nan,nan,nan,nan,nan,nan,1
69,12,1,1,3,1,nan,1,1,3,4,0,nan,1,nan,5,nan,nan,nan,nan,nan,nan,nan,2
nan,16,2,4,2,2,nan,1,1,1,1,6,1,1,4,5,1,nan,nan,2,nan,nan,nan,1
46,12,1,2,3,2,nan,3,3,7,1,0,nan,1,nan,2,0,1,2,1,9,0,nan,2
58,10,4,3,8,2,nan,1,1,3,1,0,nan,1,nan,12,7,nan,nan,nan,nan,nan,nan,2
nan,12,5,0,nan,1,nan,3,16,nan,2,0,nan,nan,nan,nan,nan,2,2,1,7,0,nan,3
56,10,3,6,nan,1,3,1,1,3,1,1,1,nan,1,nan,nan,nan,nan,1,nan,nan,1,3
62,17,1,4,nan,1,3,1,1,3,4,3,nan,nan,1,nan,nan,7,2,1,6,0,2,3
76,16,2,2,nan,1,3,1,1,5,1,7,2,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
38,14,3,2,2,2,nan,1,1,4,4,0,nan,1,nan,3,1,1,2,2,7,2,2,2
nan,12,2,2,2,1,nan,1,1,4,4,0,1,1,4,8,nan,nan,nan,nan,nan,nan,nan,1
47,11,5,3,8,1,nan,3,15,4,1,5,nan,1,nan,6,5,nan,nan,3,nan,nan,nan,2
50,8,3,1,2,1,nan,1,1,2,2,1,nan,1,nan,1,0,nan,nan,1,nan,nan,nan,2
50,14,3,2,2,2,3,1,1,4,1,1,nan,1,nan,0,5,2,2,2,7,0,3,2
nan,16,1,0,8,1,nan,1,1,4,4,0,nan,1,nan,0,nan,nan,nan,nan,nan,nan,nan,2
61,16,1,0,0,1,nan,1,1,1,5,0,1,1,4,2,5,3,2,2,10,0,nan,1
49,12,1,3,4,2,nan,1,1,5,1,8,nan,1,1,2,7,nan,nan,nan,nan,nan,nan,1
57,12,1,2,nan,2,3,1,1,6,1,2,2,nan,1,nan,nan,nan,nan,nan,nan,nan,2,3
nan,18,2,5,nan,2,3,1,1,1,3,5,nan,nan,4,nan,nan,nan,nan,1,nan,nan,nan,3
51,16,1,2,nan,1,3,1,1,2,2,1,1,nan,4,nan,nan,1,2,2,8,0,nan,3
nan,14,5,0,nan,1,3,1,1,4,2,3,nan,nan,4,nan,nan,12,2,1,8,0,nan,3
25,13,5,1,8,2,nan,3,16,4,11,0,nan,1,4,4,2,6,2,3,8,20,nan,1
60,12,3,2,8,2,nan,1,1,5,1,6,nan,1,nan,2,6,2,2,2,8,2,3,2
nan,15,5,0,nan,1,3,3,16,5,2,0,1,nan,4,nan,nan,nan,nan,4,nan,nan,nan,3
36,14,5,0,2,1,nan,1,1,2,1,2,1,1,4,6,2,4,2,1,9,20,nan,1
52,13,3,3,nan,2,3,1,1,7,1,3,nan,nan,1,nan,nan,3,2,2,10,0,nan,3
nan,13,5,0,nan,1,nan,1,1,nan,1,0,1,nan,2,nan,nan,nan,nan,2,nan,nan,nan,3
68,16,1,2,2,2,nan,1,1,6,1,7,nan,2,1,2,2,nan,nan,nan,nan,nan,2,1
27,15,5,1,2,1,3,1,1,4,4,0,nan,1,nan,6,0,5,2,2,4,30,nan,2
59,14,4,8,nan,2,3,1,1,7,1,7,nan,nan,1,nan,nan,5,2,1,nan,0,2,3
33,12,5,0,nan,2,3,1,1,4,4,0,1,nan,4,nan,nan,4,2,3,9,3,nan,3
62,14,1,3,3,1,3,1,1,4,4,0,nan,1,nan,5,2,2,2,2,8,0,1,2
56,12,3,3,3,2,nan,1,1,4,1,3,nan,1,nan,3,40,nan,nan,1,nan,nan,nan,2
19,14,5,0,3,2,nan,1,1,2,2,7,nan,1,3,1,1,nan,nan,nan,nan,nan,nan,1
20,16,5,0,2,2,nan,2,2,4,4,1,nan,1,4,2,15,2,2,3,nan,7,nan,1
23,10,5,1,2,1,3,3,3,4,5,2,nan,1,nan,2,7,6,nan,2,4,14,nan,2
24,14,1,1,3,1,nan,1,1,5,1,7,2,1,1,1,1,2,2,1,10,0,1,1
48,12,1,0,2,2,nan,1,1,2,4,0,nan,1,nan,1,0,4,2,1,9,0,1,2
75,17,1,5,nan,1,3,1,1,4,1,6,2,nan,1,nan,nan,6,2,1,10,0,nan,3
42,16,1,4,4,2,nan,1,1,6,1,5,nan,1,1,0,7,1,2,2,7,0,3,1
64,16,1,2,2,2,3,1,1,2,4,0,nan,1,nan,0,12,2,2,1,nan,0,1,2
57,9,3,1,nan,2,3,1,1,4,5,0,1,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
52,18,1,2,2,2,nan,1,1,4,1,1,nan,1,3,4,5,2,2,1,6,10,1,1
nan,12,3,3,nan,2,nan,nan,nan,nan,nan,1,nan,2,nan,3,0,nan,nan,nan,nan,nan,nan,2
70,14,1,2,3,1,3,1,1,4,4,2,nan,2,nan,4,7,nan,nan,nan,nan,nan,1,2
37,12,5,0,2,2,nan,1,1,5,4,0,nan,1,nan,1,0,nan,nan,2,nan,nan,nan,2
50,15,3,1,0,1,3,1,1,6,4,0,nan,1,nan,2,4,1,2,1,10,0,nan,2
69,12,2,2,5,1,nan,1,1,4,2,2,1,2,2,4,1,nan,nan,nan,nan,nan,nan,1
25,12,5,0,8,1,2,1,1,3,2,7,nan,1,nan,2,4,5,2,2,nan,0,nan,2
58,17,3,0,2,1,nan,1,1,2,4,0,nan,1,nan,4,2,4,2,2,7,0,nan,2
35,14,1,1,nan,2,3,1,1,4,2,0,nan,nan,4,nan,nan,5,2,1,9,1,nan,3
68,14,3,0,2,2,nan,1,1,3,4,0,nan,1,2,12,1,nan,nan,nan,nan,nan,1,1
44,14,3,1,2,1,nan,2,2,4,1,4,2,1,nan,5,10,2,2,2,7,0,nan,1
27,10,5,0,1,2,nan,1,1,3,4,0,nan,1,nan,4,2,nan,nan,3,nan,nan,2,2
33,19,5,0,2,2,3,1,1,1,5,0,nan,1,nan,3,30,3,2,1,8,nan,nan,2
44,6,3,4,2,2,2,1,1,2,5,0,nan,1,nan,1,0,nan,nan,nan,nan,nan,nan,2
31,12,5,2,2,2,3,3,3,3,1,3,nan,1,nan,1,24,5,2,1,9,0,nan,2
37,14,1,0,nan,1,3,nan,nan,4,nan,nan,nan,nan,4,nan,nan,nan,2,2,nan,0,nan,3
53,17,3,3,2,2,2,1,1,5,6,1,nan,1,nan,1,1,0,2,2,7,25,nan,2
62,12,1,2,nan,2,3,1,1,6,1,2,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,2,3
61,9,1,3,nan,2,3,1,1,nan,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
20,16,5,1,nan,2,2,2,2,6,nan,nan,1,nan,4,nan,nan,nan,2,2,6,30,nan,3
46,18,1,2,2,2,nan,1,1,2,4,2,nan,1,nan,0,5,0,2,2,9,3,nan,2
60,16,3,2,3,2,nan,1,1,4,1,3,1,1,4,1,1,6,2,1,8,2,1,1
25,11,5,0,8,2,nan,1,1,3,4,2,nan,1,nan,1,2,3,2,4,9,0,nan,2
56,20,3,1,1,2,nan,1,1,2,6,0,nan,1,nan,6,0,nan,nan,nan,nan,nan,1,2
68,16,3,4,2,1,3,1,1,4,4,0,nan,1,nan,3,2,nan,nan,nan,nan,nan,1,2
45,19,3,2,8,2,3,1,1,3,1,7,nan,1,nan,1,3,5,2,1,9,2,2,2
47,16,5,0,3,2,nan,1,1,2,4,1,nan,1,nan,8,10,5,2,1,7,0,nan,2
23,16,5,0,2,1,nan,1,1,3,4,0,1,1,4,2,10,6,2,4,6,0,nan,1
24,17,5,0,3,2,2,3,5,3,4,0,nan,1,nan,2,2,nan,nan,nan,nan,nan,nan,2
61,20,3,2,2,2,nan,1,1,3,4,0,2,nan,4,3,0,nan,nan,nan,nan,nan,2,1
29,12,5,0,nan,1,3,1,1,4,5,0,nan,nan,4,nan,nan,nan,nan,3,nan,nan,2,3
73,18,1,2,2,1,nan,1,1,4,1,0,2,2,1,1,4,4,2,1,nan,0,2,1
68,15,3,0,0,1,nan,1,1,7,1,0,nan,1,nan,7,0,nan,nan,nan,nan,nan,nan,2
63,14,2,0,3,2,3,1,1,6,4,0,nan,1,nan,3,1,nan,nan,nan,nan,nan,nan,2
72,12,2,3,nan,2,3,1,1,3,1,0,1,nan,nan,nan,nan,7,2,1,9,2,2,3
43,15,1,4,2,1,3,1,1,6,1,0,nan,1,nan,4,2,4,2,1,10,0,nan,2
50,18,1,0,0,1,nan,1,1,2,4,0,nan,1,4,3,2,2,2,1,nan,0,1,1
60,12,5,1,2,1,nan,1,1,5,1,0,nan,1,1,12,0,nan,nan,nan,nan,nan,nan,1
68,14,3,5,2,1,nan,1,1,4,2,3,nan,1,2,4,0,nan,nan,nan,nan,nan,nan,1
77,13,2,0,2,1,nan,1,1,2,4,0,1,1,4,5,5,nan,nan,nan,nan,nan,1,1
53,13,5,0,8,1,3,1,1,6,2,1,nan,1,nan,6,0,nan,nan,nan,nan,nan,3,2
65,14,3,0,2,2,nan,1,1,4,4,1,1,1,4,4,1,nan,nan,nan,nan,nan,nan,1
45,16,1,1,2,1,3,1,1,4,4,2,nan,1,nan,2,30,4,2,1,9,2,3,2
54,14,3,2,8,2,2,1,1,3,11,1,nan,1,nan,2,5,2,2,2,8,4,nan,2
84,14,1,2,2,1,nan,1,1,4,4,0,1,1,4,3,0,nan,nan,nan,nan,nan,nan,1
nan,16,3,4,2,1,3,1,1,5,1,5,nan,2,nan,1,1,5,2,1,7,30,nan,2
63,10,1,5,4,2,nan,1,1,6,1,5,nan,1,nan,5,0,nan,nan,nan,nan,nan,nan,2
66,19,1,2,2,2,3,1,1,1,4,0,nan,1,nan,2,10,2,2,1,9,0,1,2
74,12,1,2,2,1,nan,1,1,7,4,0,nan,1,1,2,0,nan,nan,nan,nan,nan,3,1
63,17,5,2,3,2,nan,1,1,5,1,1,nan,1,4,2,10,3,2,1,10,0,nan,1
nan,12,3,1,nan,1,3,3,3,4,4,nan,nan,nan,1,nan,nan,nan,nan,1,nan,nan,nan,3
nan,13,4,3,3,1,nan,1,1,2,4,0,nan,1,4,1,0,nan,nan,nan,nan,nan,nan,1
73,16,2,1,3,2,nan,1,1,4,1,3,1,2,4,8,nan,nan,nan,nan,nan,nan,3,1
54,12,3,4,2,2,nan,1,1,4,3,7,1,1,1,0,2,nan,nan,4,nan,nan,2,1
51,17,1,0,8,2,nan,1,1,5,4,1,nan,2,4,4,6,2,2,2,9,0,nan,1
nan,14,1,6,3,2,nan,1,1,4,nan,nan,2,1,2,nan,nan,nan,nan,1,nan,nan,nan,1
32,16,1,0,2,1,3,1,1,6,2,3,nan,1,nan,4,8,nan,nan,1,nan,nan,nan,2
nan,8,1,4,4,1,3,1,1,6,1,5,nan,1,nan,0,1,20,2,2,10,0,nan,2
56,13,5,0,2,1,nan,1,1,4,4,0,nan,1,4,1,nan,nan,nan,3,nan,nan,nan,1
42,9,5,2,2,2,nan,1,1,4,2,0,nan,1,4,1,7,8,2,3,7,19,3,1
31,12,3,0,3,2,nan,1,1,4,4,1,nan,1,nan,1,1,2,1,2,3,30,2,2
24,12,1,2,nan,1,3,3,16,5,4,2,nan,nan,4,nan,nan,4,2,2,9,0,nan,3
33,14,5,0,2,1,nan,1,1,5,2,0,nan,1,4,0,20,6,2,2,8,1,3,1
43,13,3,1,2,2,nan,1,1,4,1,0,2,1,4,8,40,nan,nan,nan,nan,nan,2,1
32,16,3,2,2,1,nan,1,1,3,5,4,2,1,3,1,2,1,1,3,4,28,1,1
58,16,3,2,2,1,nan,1,1,4,1,0,nan,1,nan,4,0,nan,nan,nan,nan,nan,nan,2
50,12,3,4,3,2,nan,1,1,7,1,3,nan,2,nan,1,1,3,2,2,8,15,nan,2
18,10,5,0,3,2,nan,1,1,4,1,1,1,2,4,5,3,nan,nan,2,nan,nan,nan,1
52,14,3,3,4,1,nan,3,15,6,1,7,nan,1,1,8,0,nan,nan,nan,nan,nan,nan,1
38,10,5,0,nan,1,3,1,1,4,4,0,1,nan,4,nan,nan,1,2,2,8,5,nan,3
33,14,4,2,2,2,nan,1,1,5,4,2,2,1,4,2,15,1,2,2,3,30,3,1
65,15,3,2,2,2,nan,1,1,4,1,0,nan,1,nan,3,2,5,2,2,8,0,nan,2
43,14,5,2,8,2,nan,1,1,5,1,3,nan,1,4,1,3,1,2,2,10,14,nan,1
71,14,1,2,nan,1,3,1,1,4,1,2,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
56,13,3,3,2,1,3,1,1,5,2,8,nan,1,nan,8,2,nan,nan,nan,nan,nan,2,2
51,12,3,5,3,2,nan,1,1,4,1,2,nan,1,3,6,1,nan,nan,nan,nan,nan,1,1
